Freq.	Is(M1)
6.71818677518793e+004	-9.14458444953043e+001
6.76491545959314e+004	-9.14493318336778e+001
6.81196916770181e+004	-9.14528887876594e+001
6.85935016023259e+004	-9.14565155279218e+001
6.90706071362865e+004	-9.14602122284760e+001
6.95510312016709e+004	-9.14639790667200e+001
7.00347968806905e+004	-9.14678162233984e+001
7.05219274161063e+004	-9.14717238825936e+001
7.10124462123453e+004	-9.14757022318381e+001
7.15063768366253e+004	-9.14797514619732e+001
7.20037430200871e+004	-9.14838717672848e+001
7.25045686589344e+004	-9.14880633454558e+001
7.30088778155825e+004	-9.14923263975829e+001
7.35166947198136e+004	-9.14966611282000e+001
7.40280437699418e+004	-9.15010677452356e+001
7.45429495339846e+004	-9.15055464600927e+001
7.50614367508437e+004	-9.15100974876540e+001
7.55835303314934e+004	-9.15147210462221e+001
7.61092553601777e+004	-9.15194173575889e+001
7.66386370956150e+004	-9.15241866470359e+001
7.71717009722122e+004	-9.15290291433597e+001
7.77084726012866e+004	-9.15339450787998e+001
7.82489777722960e+004	-9.15389346892058e+001
7.87932424540783e+004	-9.15439982138932e+001
7.93412927960988e+004	-9.15491358957301e+001
7.98931551297069e+004	-9.15543479811338e+001
8.04488559694008e+004	-9.15596347200863e+001
8.10084220141017e+004	-9.15649963661711e+001
8.15718801484366e+004	-9.15704331765579e+001
8.21392574440297e+004	-9.15759454119334e+001
8.27105811608034e+004	-9.15815333367317e+001
8.32858787482877e+004	-9.15871972188981e+001
8.38651778469392e+004	-9.15929373300668e+001
8.44485062894692e+004	-9.15987539455117e+001
8.50358921021808e+004	-9.16046473441723e+001
8.56273635063152e+004	-9.16106178086560e+001
8.62229489194083e+004	-9.16166656252818e+001
8.68226769566551e+004	-9.16227910840516e+001
8.74265764322855e+004	-9.16289944786686e+001
8.80346763609478e+004	-9.16352761066150e+001
8.86470059591034e+004	-9.16416362690887e+001
8.92635946464302e+004	-9.16480752710122e+001
8.98844720472361e+004	-9.16545934211603e+001
9.05096679918824e+004	-9.16611910320308e+001
9.11392125182170e+004	-9.16678684199494e+001
9.17731358730174e+004	-9.16746259050566e+001
9.24114685134442e+004	-9.16814638113196e+001
9.30542411085044e+004	-9.16883824665515e+001
9.37014845405246e+004	-9.16953822024515e+001
9.43532299066351e+004	-9.17024633545721e+001
9.50095085202638e+004	-9.17096262623796e+001
9.56703519126407e+004	-9.17168712692253e+001
9.63357918343130e+004	-9.17241987224150e+001
9.70058602566702e+004	-9.17316089731710e+001
9.76805893734805e+004	-9.17391023767241e+001
9.83600116024376e+004	-9.17466792922070e+001
9.90441595867178e+004	-9.17543400828161e+001
9.97330661965489e+004	-9.17620851157129e+001
1.00000000000000e+005	-9.17650943323220e+001
