time	V(N141)*Id(M1)+V(N144)*Ig(M1)
6.270132614576711e-005	4.288636e-009
6.276968552076711e-005	3.246515e-009
6.283804489576711e-005	2.709516e-009
6.290640427076712e-005	2.461858e-009
6.304312302076712e-005	2.268147e-009
6.342398239576712e-005	2.234115e-009
6.380484177076712e-005	2.207458e-009
6.418570114576712e-005	2.188174e-009
6.456656052076714e-005	2.176264e-009
6.494741989576714e-005	2.171728e-009
6.532827927076714e-005	2.174565e-009
6.570913864576714e-005	2.184777e-009
6.994741989576718e-005	9.295577e-009
6.999999999999999e-005	3.298988e-008
