time	V(n143)
4.045407437402789e-004	1.892725e-001
4.046181437143560e-004	1.884226e-001
4.047729436625102e-004	1.868157e-001
4.050000000000000e-004	1.845539e-001
4.050227056337490e-004	1.844827e-001
4.050681169012470e-004	1.844137e-001
4.051589394362429e-004	1.843934e-001
4.053405845062347e-004	1.843962e-001
4.056087642874622e-004	1.843954e-001
4.061451238499171e-004	1.843958e-001
4.071216863499171e-004	1.843957e-001
4.080982488499171e-004	1.843957e-001
4.090748113499171e-004	1.843957e-001
4.100513738499171e-004	1.843957e-001
4.110279363499171e-004	1.843957e-001
4.120044988499171e-004	1.843957e-001
4.129810613499171e-004	1.843957e-001
4.139576238499171e-004	1.843957e-001
4.149341863499171e-004	1.843957e-001
4.159107488499171e-004	1.843957e-001
4.168873113499171e-004	1.843957e-001
4.178638738499171e-004	1.843957e-001
4.188404363499171e-004	1.843957e-001
4.198169988499171e-004	1.843957e-001
4.207935613499171e-004	1.843957e-001
4.217701238499171e-004	1.843957e-001
4.227466863499171e-004	1.843957e-001
4.237232488499171e-004	1.843957e-001
4.246998113499171e-004	1.843957e-001
4.256763738499171e-004	1.843957e-001
4.266529363499171e-004	1.843957e-001
4.276294988499171e-004	1.843957e-001
4.286060613499171e-004	1.843957e-001
4.295826238499171e-004	1.843957e-001
4.305591863499171e-004	1.843957e-001
4.315357488499171e-004	1.843957e-001
4.325123113499171e-004	1.843957e-001
4.334888738499171e-004	1.843957e-001
4.344654363499171e-004	1.843957e-001
4.354419988499171e-004	1.843957e-001
4.364185613499171e-004	1.843957e-001
4.373951238499171e-004	1.843957e-001
4.383716863499171e-004	1.843957e-001
4.393482488499171e-004	1.843957e-001
4.403248113499171e-004	1.843957e-001
4.413013738499171e-004	1.843957e-001
4.422779363499171e-004	1.843957e-001
4.432544988499171e-004	1.843957e-001
4.442310613499171e-004	1.843957e-001
4.452076238499171e-004	1.843957e-001
4.461841863499171e-004	1.843957e-001
4.471607488499171e-004	1.843957e-001
4.481373113499171e-004	1.843957e-001
4.491138738499171e-004	1.843957e-001
4.500904363499171e-004	1.843957e-001
4.510669988499171e-004	1.843957e-001
4.520435613499171e-004	1.843957e-001
4.530201238499171e-004	1.843957e-001
4.539966863499171e-004	1.843957e-001
4.540234375000001e-004	1.843957e-001
4.540769398001659e-004	1.843958e-001
4.541839444004976e-004	1.843957e-001
4.543979536011609e-004	1.843957e-001
4.545719815986734e-004	1.843957e-001
4.546519440049752e-004	1.843957e-001
4.548118688175789e-004	1.843957e-001
4.550000000000000e-004	1.843957e-001
4.550188131182421e-004	1.844887e-001
4.550564393547264e-004	1.847631e-001
4.551316918276949e-004	1.854599e-001
4.552821967736318e-004	1.869848e-001
4.555053127337941e-004	1.894945e-001
4.559515446541189e-004	1.958656e-001
4.568440084947683e-004	2.156050e-001
4.578205709947683e-004	2.560441e-001
4.584563321247209e-004	3.099485e-001
4.587573663940626e-004	3.632762e-001
4.589413895820252e-004	4.264030e-001
4.590498966844473e-004	4.957974e-001
4.591155485644154e-004	5.761065e-001
4.591555582270845e-004	6.698548e-001
4.591831444924113e-004	7.818699e-001
4.592091114903093e-004	9.521808e-001
4.592610454861052e-004	1.457449e+000
4.593114581252896e-004	2.168513e+000
4.593748094045902e-004	3.444690e+000
4.594669770738007e-004	5.944345e+000
4.595754683755287e-004	9.778979e+000
4.597342471454389e-004	1.647269e+001
4.597604518651664e-004	1.771622e+001
4.598128613046213e-004	2.042627e+001
4.598951811210902e-004	2.489264e+001
4.600000000000000e-004	3.078626e+001
4.600048645932258e-004	3.106851e+001
4.600145937796774e-004	3.163220e+001
4.600340521525805e-004	3.275575e+001
4.600548208484728e-004	3.394768e+001
4.600742342756045e-004	3.504592e+001
4.601130611298680e-004	3.715284e+001
4.601751811911269e-004	4.016548e+001
4.602439235350274e-004	4.284147e+001
4.602866686954702e-004	4.401880e+001
4.603110125450372e-004	4.444044e+001
4.603445096797068e-004	4.479641e+001
4.603789543765658e-004	4.502654e+001
4.603996587922243e-004	4.511081e+001
4.604165758501934e-004	4.515428e+001
4.604371488045646e-004	4.519041e+001
4.604603354440953e-004	4.521812e+001
4.604819742798593e-004	4.523520e+001
4.605025622750337e-004	4.524584e+001
4.605226129550825e-004	4.525276e+001
4.605422771853935e-004	4.525732e+001
4.605627984494254e-004	4.526054e+001
4.605817259172830e-004	4.526258e+001
4.605993612258811e-004	4.526387e+001
4.606186095821232e-004	4.526485e+001
4.606376695676282e-004	4.526553e+001
4.606563647071438e-004	4.526598e+001
4.606796472900335e-004	4.526635e+001
4.607017346554121e-004	4.526658e+001
4.607339043870644e-004	4.526677e+001
4.607641453330781e-004	4.526688e+001
4.608166727210102e-004	4.526696e+001
4.608675216086552e-004	4.526699e+001
4.609692193839451e-004	4.526700e+001
4.610878761744261e-004	4.526701e+001
4.613251897553881e-004	4.526701e+001
4.617998169173120e-004	4.526701e+001
4.637490407492903e-004	4.526701e+001
4.656982645812685e-004	4.526701e+001
4.676474884132468e-004	4.526701e+001
4.695967122452251e-004	4.526701e+001
4.715459360772034e-004	4.526701e+001
4.734951599091816e-004	4.526701e+001
4.754443837411599e-004	4.526701e+001
4.979053212411599e-004	4.526701e+001
4.988818837411599e-004	4.526701e+001
4.990234375000000e-004	4.526701e+001
4.994337849646394e-004	4.526701e+001
4.996882648585575e-004	4.526701e+001
5.000000000000000e-004	4.526701e+001
5.000006858166761e-004	4.526701e+001
5.000020574500284e-004	4.526701e+001
5.000033383481438e-004	4.526701e+001
5.000045405845413e-004	4.526701e+001
5.000068271799099e-004	4.526701e+001
5.000093539490174e-004	4.526701e+001
5.000132616338298e-004	4.526698e+001
5.000178225604528e-004	4.526691e+001
5.000247300128221e-004	4.526670e+001
5.000337616866560e-004	4.526611e+001
5.000486112342852e-004	4.526413e+001
5.000727416694509e-004	4.525711e+001
5.001210025397822e-004	4.522582e+001
5.002175242804448e-004	4.508650e+001
5.004105677617699e-004	4.440874e+001
5.007966547244201e-004	4.170652e+001
5.010093732418367e-004	3.862477e+001
5.012179710203554e-004	3.277646e+001
5.014243430103585e-004	2.353550e+001
5.015606255742953e-004	1.510598e+001
5.016552928801477e-004	8.032292e+000
5.017047356721698e-004	4.088553e+000
5.017323555743322e-004	1.978291e+000
5.017466991033445e-004	1.047691e+000
5.017541021825104e-004	7.055326e-001
5.017608968568678e-004	5.178778e-001
5.017680147473220e-004	4.066902e-001
5.017747827927171e-004	3.490892e-001
5.017824841485870e-004	3.146197e-001
5.017901589903838e-004	2.968830e-001
5.018005107310207e-004	2.852349e-001
5.018117266219667e-004	2.792463e-001
5.018297143280653e-004	2.749089e-001
5.018495752406603e-004	2.723249e-001
5.018889218663089e-004	2.688150e-001
5.019365871613566e-004	2.650828e-001
5.020319177514519e-004	2.584670e-001
5.022225789316425e-004	2.474879e-001
5.026039012920237e-004	2.313486e-001
5.033665460127861e-004	2.096180e-001
5.041131994484996e-004	1.958303e-001
5.050000000000000e-004	1.845885e-001
5.050886800551501e-004	1.844695e-001
5.052660401654502e-004	1.843977e-001
5.056207603860503e-004	1.843953e-001
5.061110414368127e-004	1.843962e-001
5.070876039368127e-004	1.843957e-001
5.080641664368127e-004	1.843957e-001
5.090407289368127e-004	1.843957e-001
5.100172914368127e-004	1.843957e-001
5.109938539368127e-004	1.843957e-001
5.119704164368127e-004	1.843957e-001
5.129469789368127e-004	1.843957e-001
5.139235414368127e-004	1.843957e-001
5.149001039368127e-004	1.843957e-001
5.158766664368127e-004	1.843957e-001
5.168532289368127e-004	1.843957e-001
5.178297914368127e-004	1.843957e-001
5.188063539368127e-004	1.843957e-001
5.197829164368127e-004	1.843957e-001
5.207594789368127e-004	1.843957e-001
5.217360414368127e-004	1.843957e-001
5.227126039368127e-004	1.843957e-001
5.236891664368127e-004	1.843957e-001
5.246657289368127e-004	1.843957e-001
5.256422914368127e-004	1.843957e-001
5.266188539368127e-004	1.843957e-001
5.275954164368127e-004	1.843957e-001
5.285719789368127e-004	1.843957e-001
5.295485414368127e-004	1.843957e-001
5.305251039368127e-004	1.843957e-001
5.315016664368127e-004	1.843957e-001
5.324782289368127e-004	1.843957e-001
5.334547914368127e-004	1.843957e-001
5.344313539368127e-004	1.843957e-001
5.354079164368127e-004	1.843957e-001
5.363844789368127e-004	1.843957e-001
5.373610414368127e-004	1.843957e-001
5.383376039368127e-004	1.843957e-001
5.393141664368127e-004	1.843957e-001
5.402907289368127e-004	1.843957e-001
5.412672914368127e-004	1.843957e-001
5.422438539368127e-004	1.843957e-001
5.432204164368127e-004	1.843957e-001
5.441969789368127e-004	1.843957e-001
5.451735414368127e-004	1.843957e-001
5.461501039368127e-004	1.843957e-001
5.471266664368127e-004	1.843957e-001
5.481032289368127e-004	1.843957e-001
5.490797914368127e-004	1.843957e-001
5.500563539368127e-004	1.843957e-001
5.510329164368127e-004	1.843957e-001
5.520094789368127e-004	1.843957e-001
5.529860414368127e-004	1.843957e-001
5.539626039368127e-004	1.843959e-001
5.540234375000001e-004	1.843958e-001
5.541451046263747e-004	1.843957e-001
5.543884388791239e-004	1.843957e-001
5.545133314945016e-004	1.843957e-001
5.547631167252572e-004	1.843957e-001
5.550000000000001e-004	1.843956e-001
5.550236883274743e-004	1.845276e-001
5.550710649824228e-004	1.848954e-001
5.551658182923200e-004	1.857975e-001
5.553553249121144e-004	1.877726e-001
5.556296419282913e-004	1.910435e-001
5.561782759606452e-004	1.998296e-001
5.571548384606452e-004	2.263438e-001
5.581314009606452e-004	2.764506e-001
5.585527139489509e-004	3.221703e-001
5.588144274168576e-004	3.781615e-001
5.589668525756311e-004	4.376221e-001
5.590583013726773e-004	5.010644e-001
5.591150681789021e-004	5.714812e-001
5.591516128137315e-004	6.528899e-001
5.591770277792683e-004	7.480143e-001
5.592009375342352e-004	8.900982e-001
5.592471374393140e-004	1.299274e+000
5.592989150501749e-004	1.965964e+000
5.593570120652541e-004	3.038366e+000
5.594387493767190e-004	5.098538e+000
5.595446020242819e-004	8.594274e+000
5.596841776168699e-004	1.427287e+001
5.597834884926638e-004	1.888883e+001
5.598013782484123e-004	1.979333e+001
5.598371577599093e-004	2.169564e+001
5.599087167829033e-004	2.563565e+001
5.600000000000001e-004	3.079855e+001
5.600051778308999e-004	3.109895e+001
5.600155334926994e-004	3.169878e+001
5.600362448162985e-004	3.289408e+001
5.600569248758615e-004	3.407971e+001
5.600772829909306e-004	3.522845e+001
5.601179992210687e-004	3.742664e+001
5.601786735790478e-004	4.033453e+001
5.602475254781228e-004	4.297360e+001
5.602860722891946e-004	4.401840e+001
5.603103967096143e-004	4.443202e+001
5.603467819427226e-004	4.481227e+001
5.603829669266380e-004	4.504574e+001
5.604028183798712e-004	4.512176e+001
5.604193504022506e-004	4.516126e+001
5.604403154020029e-004	4.519567e+001
5.604632081749742e-004	4.522129e+001
5.604849001486390e-004	4.523729e+001
5.605052093357688e-004	4.524712e+001
5.605254152611640e-004	4.525366e+001
5.605448575396995e-004	4.525792e+001
5.605634286811435e-004	4.526070e+001
5.605830217467267e-004	4.526272e+001
5.606011951298447e-004	4.526401e+001
5.606201423350801e-004	4.526493e+001
5.606417073459187e-004	4.526564e+001
5.606629305906759e-004	4.526610e+001
5.606924046939575e-004	4.526649e+001
5.607203822187616e-004	4.526670e+001
5.607666057447010e-004	4.526688e+001
5.608111377149168e-004	4.526695e+001
5.609002016553484e-004	4.526699e+001
5.609963058281299e-004	4.526701e+001
5.611885141736929e-004	4.526701e+001
5.615364397991504e-004	4.526701e+001
5.622322910500655e-004	4.526701e+001
5.632088535500655e-004	4.526701e+001
5.990234375000001e-004	4.526701e+001
6.000000000000001e-004	4.526701e+001
6.000021484458053e-004	4.526701e+001
6.000064453374159e-004	4.526700e+001
6.000150391206369e-004	4.526695e+001
6.000207055591212e-004	4.526685e+001
6.000272024854238e-004	4.526659e+001
6.000362203987304e-004	4.526588e+001
6.000542562253436e-004	4.526281e+001
6.000861090338576e-004	4.525056e+001
6.001498146508856e-004	4.519476e+001
6.002772258849417e-004	4.494159e+001
6.005320483530537e-004	4.373011e+001
6.009167296206424e-004	3.989715e+001
6.011417445666303e-004	3.525227e+001
6.013341006987391e-004	2.808451e+001
6.015061968672906e-004	1.862947e+001
6.016242465969729e-004	1.038937e+001
6.016886270070271e-004	5.331365e+000
6.017235106651815e-004	2.591081e+000
6.017423054444572e-004	1.285423e+000
6.017518593769330e-004	7.771000e-001
6.017575530048123e-004	5.833411e-001
6.017644928555132e-004	4.468604e-001
6.017707732343995e-004	3.756642e-001
6.017787087556649e-004	3.274891e-001
6.017859359603817e-004	3.042735e-001
6.017951143862171e-004	2.898492e-001
6.018056775707574e-004	2.817535e-001
6.018197492471156e-004	2.768393e-001
6.018394295308581e-004	2.734964e-001
6.018658407563448e-004	2.707740e-001
6.019105181738238e-004	2.670913e-001
6.019828702704892e-004	2.617680e-001
6.021275744638199e-004	2.526493e-001
6.024169828504813e-004	2.385209e-001
6.029957996238040e-004	2.190515e-001
6.038901893815087e-004	1.982545e-001
6.040234375000001e-004	1.959770e-001
6.042899337369829e-004	1.923531e-001
6.044670075260345e-004	1.901592e-001
6.046458524218968e-004	1.881824e-001
6.050000000000001e-004	1.845567e-001
6.050354147578104e-004	1.844733e-001
6.051062442734311e-004	1.844052e-001
6.052479033046724e-004	1.843937e-001
6.055034393914008e-004	1.843964e-001
6.059330597934609e-004	1.843953e-001
6.067923005975811e-004	1.843958e-001
6.077688630975811e-004	1.843957e-001
6.087454255975811e-004	1.843957e-001
6.097219880975811e-004	1.843957e-001
6.106985505975811e-004	1.843957e-001
6.116751130975811e-004	1.843957e-001
6.126516755975811e-004	1.843957e-001
6.136282380975811e-004	1.843957e-001
6.146048005975811e-004	1.843957e-001
6.155813630975811e-004	1.843957e-001
6.165579255975811e-004	1.843957e-001
6.175344880975811e-004	1.843957e-001
6.185110505975811e-004	1.843957e-001
6.194876130975811e-004	1.843957e-001
6.204641755975811e-004	1.843957e-001
6.214407380975811e-004	1.843957e-001
6.224173005975811e-004	1.843957e-001
6.233938630975811e-004	1.843957e-001
6.243704255975811e-004	1.843957e-001
6.253469880975811e-004	1.843957e-001
6.263235505975811e-004	1.843957e-001
6.273001130975811e-004	1.843957e-001
6.282766755975811e-004	1.843957e-001
6.292532380975811e-004	1.843957e-001
6.302298005975811e-004	1.843957e-001
6.312063630975811e-004	1.843957e-001
6.321829255975811e-004	1.843957e-001
6.331594880975811e-004	1.843957e-001
6.341360505975811e-004	1.843957e-001
6.351126130975811e-004	1.843957e-001
6.360891755975811e-004	1.843957e-001
6.370657380975811e-004	1.843957e-001
6.380423005975811e-004	1.843957e-001
6.390188630975811e-004	1.843957e-001
6.399954255975811e-004	1.843957e-001
6.409719880975811e-004	1.843957e-001
6.419485505975811e-004	1.843957e-001
6.429251130975811e-004	1.843957e-001
6.439016755975811e-004	1.843957e-001
6.448782380975811e-004	1.843957e-001
6.458548005975811e-004	1.843957e-001
6.468313630975811e-004	1.843957e-001
6.478079255975811e-004	1.843957e-001
6.487844880975811e-004	1.843957e-001
6.497610505975811e-004	1.843957e-001
6.507376130975811e-004	1.843957e-001
6.517141755975811e-004	1.843957e-001
6.526907380975811e-004	1.843957e-001
6.536673005975811e-004	1.843957e-001
6.540234375000001e-004	1.843957e-001
6.542877261951622e-004	1.843957e-001
6.544714226096759e-004	1.843957e-001
6.546326071709727e-004	1.843957e-001
6.546776308774064e-004	1.843957e-001
6.547676782902738e-004	1.843957e-001
6.548199051742654e-004	1.843957e-001
6.548955462320169e-004	1.843957e-001
6.550000000000001e-004	1.843957e-001
6.550104453767984e-004	1.844298e-001
6.550313361303950e-004	1.845507e-001
6.550731176375883e-004	1.849014e-001
6.551566806519748e-004	1.857038e-001
6.553017320848893e-004	1.871974e-001
6.555918349507182e-004	1.906144e-001
6.561720406823761e-004	1.997913e-001
6.571486031823761e-004	2.261047e-001
6.581251656823761e-004	2.760818e-001
6.585544794155575e-004	3.227848e-001
6.588200229852219e-004	3.803882e-001
6.589747147657247e-004	4.427987e-001
6.590673793422053e-004	5.111870e-001
6.591234215703781e-004	5.883833e-001
6.591587773228008e-004	6.788250e-001
6.591852829267012e-004	7.918458e-001
6.592106686126479e-004	9.616923e-001
6.592614399845413e-004	1.460317e+000
6.593118570053449e-004	2.174766e+000
6.593753864160666e-004	3.458368e+000
6.594682722979008e-004	5.984455e+000
6.595767829075300e-004	9.830066e+000
6.597364505414701e-004	1.657130e+001
6.597595593601175e-004	1.766678e+001
6.598057769974122e-004	2.005473e+001
6.598982122720018e-004	2.506524e+001
6.600000000000001e-004	3.078451e+001
6.600049396983674e-004	3.107112e+001
6.600148190951020e-004	3.164349e+001
6.600345778885712e-004	3.278428e+001
6.600552900806418e-004	3.397273e+001
6.600749184883260e-004	3.508257e+001
6.601141753036944e-004	3.721071e+001
6.601759351692033e-004	4.019885e+001
6.602447236911038e-004	4.286859e+001
6.602865755062364e-004	4.401788e+001
6.603109242236024e-004	4.443531e+001
6.603479917045780e-004	4.482153e+001
6.603819715454493e-004	4.504129e+001
6.604018194796336e-004	4.511789e+001
6.604183519867088e-004	4.515835e+001
6.604398310250848e-004	4.519436e+001
6.604630352871324e-004	4.522079e+001
6.604845653411426e-004	4.523689e+001
6.605049359837364e-004	4.524688e+001
6.605250151105461e-004	4.525346e+001
6.605446124990696e-004	4.525779e+001
6.605652354417057e-004	4.526086e+001
6.605840422415277e-004	4.526279e+001
6.606014855809512e-004	4.526402e+001
6.606206724596595e-004	4.526495e+001
6.606403464886729e-004	4.526561e+001
6.606596403955471e-004	4.526604e+001
6.606843722125731e-004	4.526641e+001
6.607077874518317e-004	4.526662e+001
6.607429751774514e-004	4.526681e+001
6.607762479344158e-004	4.526690e+001
6.608427934483448e-004	4.526698e+001
6.609035897576158e-004	4.526700e+001
6.610251823761578e-004	4.526701e+001
6.611852456134708e-004	4.526701e+001
6.615053720880966e-004	4.526701e+001
6.621456250373483e-004	4.526701e+001
6.631221875373483e-004	4.526701e+001
6.640987500373483e-004	4.526701e+001
6.650753125373483e-004	4.526701e+001
6.660518750373483e-004	4.526701e+001
6.990234375000001e-004	4.526701e+001
7.000000000000001e-004	4.526701e+001
7.000021484381053e-004	4.526701e+001
7.000064453143155e-004	4.526700e+001
7.000150390667359e-004	4.526695e+001
7.000206959782204e-004	4.526685e+001
7.000271962401580e-004	4.526660e+001
7.000362065163790e-004	4.526588e+001
7.000542270688209e-004	4.526282e+001
7.000860432594010e-004	4.525060e+001
7.001496756405613e-004	4.519493e+001
7.002769404028817e-004	4.494240e+001
7.005314699275225e-004	4.373225e+001
7.009171158285704e-004	3.988669e+001
7.011424251692193e-004	3.522921e+001
7.013348501079149e-004	2.804850e+001
7.015066831597787e-004	1.859632e+001
7.016248284029782e-004	1.034289e+001
7.016890302769440e-004	5.297994e+000
7.017237894709541e-004	2.569371e+000
7.017424693080303e-004	1.274627e+000
7.017519526764091e-004	7.728257e-001
7.017576683138675e-004	5.800439e-001
7.017646118053345e-004	4.449157e-001
7.017709047453814e-004	3.744202e-001
7.017788289708174e-004	3.269065e-001
7.017860721941827e-004	3.039413e-001
7.017952889221778e-004	2.896466e-001
7.018058845415104e-004	2.816418e-001
7.018200730633955e-004	2.767599e-001
7.018397816299831e-004	2.734517e-001
7.018665835675608e-004	2.707081e-001
7.019113990414680e-004	2.670228e-001
7.019851518954052e-004	2.616115e-001
7.021326576032796e-004	2.523614e-001
7.024276690190285e-004	2.380800e-001
7.030176918505262e-004	2.184477e-001
7.039106867043272e-004	1.978801e-001
7.040234375000000e-004	1.959584e-001
7.042489390913457e-004	1.929129e-001
7.045489968173087e-004	1.893456e-001
7.050000000000000e-004	1.845912e-001
7.050451003182692e-004	1.844795e-001
7.051353009548075e-004	1.844020e-001
7.053157022278840e-004	1.843943e-001
7.056124836485126e-004	1.843965e-001
7.061855054441620e-004	1.843954e-001
7.071620679441620e-004	1.843957e-001
7.081386304441620e-004	1.843957e-001
7.091151929441620e-004	1.843957e-001
7.100917554441620e-004	1.843957e-001
7.110683179441620e-004	1.843957e-001
7.120448804441620e-004	1.843957e-001
7.130214429441620e-004	1.843957e-001
7.139980054441620e-004	1.843957e-001
7.149745679441620e-004	1.843957e-001
7.159511304441620e-004	1.843957e-001
7.169276929441620e-004	1.843957e-001
7.179042554441620e-004	1.843957e-001
7.188808179441620e-004	1.843957e-001
7.198573804441620e-004	1.843957e-001
7.208339429441620e-004	1.843957e-001
7.218105054441620e-004	1.843957e-001
7.227870679441620e-004	1.843957e-001
7.237636304441620e-004	1.843957e-001
7.247401929441620e-004	1.843957e-001
7.257167554441620e-004	1.843957e-001
7.266933179441620e-004	1.843957e-001
7.276698804441620e-004	1.843957e-001
7.286464429441620e-004	1.843957e-001
7.296230054441620e-004	1.843957e-001
7.305995679441620e-004	1.843957e-001
7.315761304441620e-004	1.843957e-001
7.325526929441620e-004	1.843957e-001
7.335292554441620e-004	1.843957e-001
7.345058179441620e-004	1.843957e-001
7.354823804441620e-004	1.843957e-001
7.364589429441620e-004	1.843957e-001
7.374355054441621e-004	1.843957e-001
7.384120679441621e-004	1.843957e-001
7.393886304441621e-004	1.843957e-001
7.403651929441621e-004	1.843957e-001
7.413417554441621e-004	1.843957e-001
7.423183179441621e-004	1.843957e-001
7.432948804441621e-004	1.843957e-001
7.442714429441621e-004	1.843957e-001
7.452480054441621e-004	1.843957e-001
7.462245679441621e-004	1.843957e-001
7.472011304441621e-004	1.843957e-001
7.481776929441621e-004	1.843957e-001
7.491542554441621e-004	1.843957e-001
7.501308179441621e-004	1.843957e-001
7.511073804441621e-004	1.843957e-001
7.520839429441621e-004	1.843957e-001
7.530605054441621e-004	1.843957e-001
7.540370679441621e-004	1.843957e-001
7.550000000000000e-004	1.843958e-001
7.550962932055839e-004	1.851998e-001
7.552888796167514e-004	1.871047e-001
7.556740524390866e-004	1.916530e-001
7.561814118201675e-004	1.997914e-001
7.571579743201675e-004	2.264615e-001
7.581345368201675e-004	2.766046e-001
7.585506450274243e-004	3.216074e-001
7.588098830983467e-004	3.764401e-001
7.589608353271548e-004	4.338952e-001
7.590515322255406e-004	4.940379e-001
7.591084694074777e-004	5.595936e-001
7.591458421082433e-004	6.351072e-001
7.591714484093773e-004	7.224185e-001
7.591951196483166e-004	8.485866e-001
7.592310454586926e-004	1.134175e+000
7.592827586679846e-004	1.729638e+000
7.593363235751689e-004	2.614020e+000
7.594088313984923e-004	4.285126e+000
7.595141450760319e-004	7.498325e+000
7.596352619376319e-004	1.222664e+001
7.598063341476100e-004	2.036748e+001
7.600000000000000e-004	3.069002e+001
7.600041373346346e-004	3.093018e+001
7.600124120039035e-004	3.140998e+001
7.600289613424414e-004	3.236723e+001
7.600457808240044e-004	3.333573e+001
7.600640171263692e-004	3.437471e+001
7.601004897310988e-004	3.637334e+001
7.601734349405579e-004	3.998133e+001
7.602409957821342e-004	4.265973e+001
7.602920929428548e-004	4.407530e+001
7.603158522029595e-004	4.448489e+001
7.603472851320677e-004	4.480814e+001
7.603801951438119e-004	4.502319e+001
7.604023787435617e-004	4.511255e+001
7.604196794812447e-004	4.515669e+001
7.604401610936492e-004	4.519199e+001
7.604633087760989e-004	4.521912e+001
7.604846786736254e-004	4.523567e+001
7.605054525896044e-004	4.524622e+001
7.605252807426522e-004	4.525295e+001
7.605452758035484e-004	4.525752e+001
7.605652671675482e-004	4.526061e+001
7.605848867592273e-004	4.526266e+001
7.606051365711014e-004	4.526409e+001
7.606241454421660e-004	4.526501e+001
7.606421785865218e-004	4.526560e+001
7.606615110044127e-004	4.526605e+001
7.606784693431252e-004	4.526632e+001
7.606974321665580e-004	4.526653e+001
7.607155557662058e-004	4.526667e+001
7.607327888599383e-004	4.526677e+001
7.607514852757812e-004	4.526684e+001
7.607697283111495e-004	4.526689e+001
7.607934667118117e-004	4.526693e+001
7.608148608145430e-004	4.526696e+001
7.608451815165004e-004	4.526698e+001
7.608737801095095e-004	4.526699e+001
7.609208534358395e-004	4.526700e+001
7.609664524182550e-004	4.526701e+001
7.610493493536400e-004	4.526701e+001
7.611443329703782e-004	4.526701e+001
7.613296587732935e-004	4.526701e+001
7.616201745461261e-004	4.526701e+001
7.622012060917914e-004	4.526701e+001
7.990234375000000e-004	4.526701e+001
8.000000000000000e-004	4.526701e+001
8.000021484398067e-004	4.526701e+001
8.000064453194201e-004	4.526700e+001
8.000150390786468e-004	4.526695e+001
8.000207017835017e-004	4.526685e+001
8.000272000056548e-004	4.526659e+001
8.000362149190815e-004	4.526588e+001
8.000542447459349e-004	4.526281e+001
8.000860831242987e-004	4.525058e+001
8.001497598810263e-004	4.519483e+001
8.002771133944814e-004	4.494191e+001
8.005318204213916e-004	4.373095e+001
8.009168814503639e-004	3.989304e+001
8.011420122833700e-004	3.524321e+001
8.013343954932959e-004	2.807035e+001
8.015063882610446e-004	1.861643e+001
8.016244753299266e-004	1.037110e+001
8.016887855010959e-004	5.318248e+000
8.017236202023801e-004	2.582548e+000
8.017423698007873e-004	1.281180e+000
8.017518960436393e-004	7.754189e-001
8.017575981268335e-004	5.820469e-001
8.017645392503670e-004	4.460995e-001
8.017708246462622e-004	3.751763e-001
8.017787555588770e-004	3.272614e-001
8.017859891033758e-004	3.041435e-001
8.017951822407686e-004	2.897701e-001
8.018057582892819e-004	2.817098e-001
8.018198749671755e-004	2.768083e-001
8.018395667823380e-004	2.734790e-001
8.018661283332208e-004	2.707485e-001
8.019108603970595e-004	2.670646e-001
8.019837510965755e-004	2.617075e-001
8.021295324956077e-004	2.525382e-001
8.024210952936720e-004	2.383506e-001
8.030042208898007e-004	2.188181e-001
8.038980588000627e-004	1.981101e-001
8.040234375000001e-004	1.959695e-001
8.042741948998747e-004	1.925687e-001
8.044984852002508e-004	1.897677e-001
8.046572877972417e-004	1.880015e-001
8.047882632040122e-004	1.866518e-001
8.050000000000001e-004	1.845543e-001
8.050211736795989e-004	1.844847e-001
8.050635210387965e-004	1.844155e-001
8.051482157571916e-004	1.843935e-001
8.053176051939819e-004	1.843962e-001
8.055689170047121e-004	1.843955e-001
8.060715406261725e-004	1.843958e-001
8.070481031261725e-004	1.843957e-001
8.080246656261725e-004	1.843957e-001
8.090012281261725e-004	1.843957e-001
8.099777906261725e-004	1.843957e-001
8.109543531261725e-004	1.843957e-001
8.119309156261725e-004	1.843957e-001
8.129074781261725e-004	1.843957e-001
8.138840406261725e-004	1.843957e-001
8.148606031261725e-004	1.843957e-001
8.158371656261725e-004	1.843957e-001
8.168137281261725e-004	1.843957e-001
8.177902906261725e-004	1.843957e-001
8.187668531261725e-004	1.843957e-001
8.197434156261725e-004	1.843957e-001
8.207199781261725e-004	1.843957e-001
8.216965406261725e-004	1.843957e-001
8.226731031261725e-004	1.843957e-001
8.236496656261725e-004	1.843957e-001
8.246262281261725e-004	1.843957e-001
8.256027906261725e-004	1.843957e-001
8.265793531261725e-004	1.843957e-001
8.275559156261725e-004	1.843957e-001
8.285324781261725e-004	1.843957e-001
8.295090406261725e-004	1.843957e-001
8.304856031261725e-004	1.843957e-001
8.314621656261725e-004	1.843957e-001
8.324387281261725e-004	1.843957e-001
8.334152906261725e-004	1.843957e-001
8.343918531261725e-004	1.843957e-001
8.353684156261726e-004	1.843957e-001
8.363449781261726e-004	1.843957e-001
8.373215406261726e-004	1.843957e-001
8.382981031261726e-004	1.843957e-001
8.392746656261726e-004	1.843957e-001
8.402512281261726e-004	1.843957e-001
8.412277906261726e-004	1.843957e-001
8.422043531261726e-004	1.843957e-001
8.431809156261726e-004	1.843957e-001
8.441574781261726e-004	1.843957e-001
8.451340406261726e-004	1.843957e-001
8.461106031261726e-004	1.843957e-001
8.470871656261726e-004	1.843957e-001
8.480637281261726e-004	1.843957e-001
8.490402906261726e-004	1.843957e-001
8.500168531261726e-004	1.843957e-001
