Freq.	Is(M1)
8.11167583832041e+003	-3.20408323298730e+001
8.16809700565772e+003	-3.19809057014548e+001
8.22491061324871e+003	-3.19209752486498e+001
8.28211939073120e+003	-3.18610410236879e+001
8.33972608672916e+003	-3.18011030780959e+001
8.39773346898472e+003	-3.17411614627040e+001
8.45614432449123e+003	-3.16812162276562e+001
8.51496145962707e+003	-3.16212674224194e+001
8.57418770029054e+003	-3.15613150957891e+001
8.63382589203561e+003	-3.15013592959058e+001
8.69387890020866e+003	-3.14414000702565e+001
8.75434961008612e+003	-3.13814374656852e+001
8.81524092701309e+003	-3.13214715284048e+001
8.87655577654296e+003	-3.12615023040011e+001
8.93829710457797e+003	-3.12015298374435e+001
9.00046787751068e+003	-3.11415541730921e+001
9.06307108236660e+003	-3.10815753547109e+001
9.12610972694760e+003	-3.10215934254651e+001
9.18958683997649e+003	-3.09616084279395e+001
9.25350547124252e+003	-3.09016204041432e+001
9.31786869174786e+003	-3.08416293955114e+001
9.38267959385525e+003	-3.07816354429214e+001
9.44794129143646e+003	-3.07216385867001e+001
9.51365692002199e+003	-3.06616388666206e+001
9.57982963695165e+003	-3.06016363219223e+001
9.64646262152631e+003	-3.05416309913104e+001
9.71355907516061e+003	-3.04816229129677e+001
9.78112222153678e+003	-3.04216121245557e+001
9.84915530675957e+003	-3.03615986632286e+001
9.91766159951213e+003	-3.03015825656371e+001
9.98664439121314e+003	-3.02415638679313e+001
1.00561069961749e+004	-3.01815426057743e+001
1.01260527517625e+004	-3.01215188143438e+001
1.01964850185543e+004	-3.00614925283404e+001
1.02674071805035e+004	-3.00014637819952e+001
1.03388226451002e+004	-2.99414326090739e+001
1.04107348435357e+004	-2.98813990428828e+001
1.04831472308672e+004	-2.98213631162785e+001
1.05560632861834e+004	-2.97613248616713e+001
1.06294865127724e+004	-2.97012843110286e+001
1.07034204382892e+004	-2.96412414958873e+001
1.07778686149258e+004	-2.95811964473561e+001
1.08528346195816e+004	-2.95211491961186e+001
1.09283220540354e+004	-2.94610997724439e+001
1.10043345451182e+004	-2.94010482061912e+001
1.10808757448877e+004	-2.93409945268109e+001
1.11579493308035e+004	-2.92809387633564e+001
1.12355590059043e+004	-2.92208809444869e+001
1.13137084989851e+004	-2.91608210984686e+001
1.13924015647769e+004	-2.91007592531880e+001
1.14716419841269e+004	-2.90406954361512e+001
1.15514335641803e+004	-2.89806296744902e+001
1.16317801385628e+004	-2.89205619949709e+001
1.17126855675653e+004	-2.88604924239918e+001
1.17941537383291e+004	-2.88004209875965e+001
1.18761885650327e+004	-2.87403477114726e+001
1.19587939890798e+004	-2.86802726209606e+001
1.20419739792889e+004	-2.86201957410554e+001
1.21257325320835e+004	-2.85601170964134e+001
1.22100736716848e+004	-2.85000367113556e+001
1.22950014503044e+004	-2.84399546098732e+001
1.23805199483394e+004	-2.83798708156313e+001
1.24666332745683e+004	-2.83197853519736e+001
1.25533455663483e+004	-2.82596982419270e+001
1.26406609898144e+004	-2.81996095082061e+001
1.27285837400790e+004	-2.81395191732159e+001
1.28171180414343e+004	-2.80794272590591e+001
1.29062681475544e+004	-2.80193337875367e+001
1.29960383417001e+004	-2.79592387801547e+001
1.30864329369249e+004	-2.78991422581270e+001
1.31774562762815e+004	-2.78390442423790e+001
1.32691127330314e+004	-2.77789447535535e+001
1.33614067108543e+004	-2.77188438120121e+001
1.34543426440598e+004	-2.76587414378405e+001
1.35479249978008e+004	-2.75986376508512e+001
1.36421582682877e+004	-2.75385324705894e+001
1.37370469830044e+004	-2.74784259163343e+001
1.38325957009262e+004	-2.74183180071037e+001
1.39288090127384e+004	-2.73582087616573e+001
1.40256915410570e+004	-2.72980981985024e+001
1.41232479406509e+004	-2.72379863358927e+001
1.42214828986655e+004	-2.71778731918356e+001
1.43204011348480e+004	-2.71177587840956e+001
1.44200074017737e+004	-2.70576431301953e+001
1.45203064850750e+004	-2.69975262474198e+001
1.46213032036708e+004	-2.69374081528216e+001
1.47230024099984e+004	-2.68772888632209e+001
1.48254089902464e+004	-2.68171683952113e+001
1.49285278645893e+004	-2.67570467651605e+001
1.50323639874246e+004	-2.66969239892167e+001
1.51369223476100e+004	-2.66368000833074e+001
1.52422079687034e+004	-2.65766750631471e+001
1.53482259092047e+004	-2.65165489442359e+001
1.54549812627980e+004	-2.64564217418661e+001
1.55624791585970e+004	-2.63962934711220e+001
1.56707247613913e+004	-2.63361641468847e+001
1.57797232718942e+004	-2.62760337838347e+001
1.58894799269930e+004	-2.62159023964539e+001
1.60000000000005e+004	-2.61557699990297e+001
1.61112888009080e+004	-2.60956366056556e+001
1.62233516766409e+004	-2.60355022302357e+001
1.63361940113156e+004	-2.59753668864869e+001
1.64498212264976e+004	-2.59152305879411e+001
1.65642387814625e+004	-2.58550933479474e+001
1.66794521734584e+004	-2.57949551796765e+001
1.67954669379696e+004	-2.57348160961208e+001
1.69122886489826e+004	-2.56746761100987e+001
1.70299229192543e+004	-2.56145352342560e+001
1.71483754005812e+004	-2.55543934810681e+001
