Freq.	Id(M1)
6.71818677518793e+004	-1.39675740735333e+001
6.76491545959314e+004	-1.39073785025733e+001
6.81196916770181e+004	-1.38471830770548e+001
6.85935016023259e+004	-1.37869877990067e+001
6.90706071362865e+004	-1.37267926704907e+001
6.95510312016709e+004	-1.36665976935947e+001
7.00347968806905e+004	-1.36064028704338e+001
7.05219274161063e+004	-1.35462082031587e+001
7.10124462123453e+004	-1.34860136939432e+001
7.15063768366253e+004	-1.34258193449967e+001
7.20037430200871e+004	-1.33656251585559e+001
7.25045686589344e+004	-1.33054311368896e+001
7.30088778155825e+004	-1.32452372823004e+001
7.35166947198136e+004	-1.31850435971201e+001
7.40280437699418e+004	-1.31248500837142e+001
7.45429495339846e+004	-1.30646567444810e+001
7.50614367508437e+004	-1.30044635818531e+001
7.55835303314934e+004	-1.29442705982962e+001
7.61092553601777e+004	-1.28840777963105e+001
7.66386370956150e+004	-1.28238851784294e+001
7.71717009722122e+004	-1.27636927472246e+001
7.77084726012866e+004	-1.27035005053029e+001
7.82489777722960e+004	-1.26433084553068e+001
7.87932424540783e+004	-1.25831165999149e+001
7.93412927960988e+004	-1.25229249418428e+001
7.98931551297069e+004	-1.24627334838485e+001
8.04488559694008e+004	-1.24025422287225e+001
8.10084220141017e+004	-1.23423511792981e+001
8.15718801484366e+004	-1.22821603384460e+001
8.21392574440297e+004	-1.22219697090778e+001
8.27105811608034e+004	-1.21617792941453e+001
8.32858787482877e+004	-1.21015890966431e+001
8.38651778469392e+004	-1.20413991196057e+001
8.44485062894692e+004	-1.19812093661093e+001
8.50358921021808e+004	-1.19210198392758e+001
8.56273635063152e+004	-1.18608305422665e+001
8.62229489194083e+004	-1.18006414782931e+001
8.68226769566551e+004	-1.17404526506060e+001
8.74265764322855e+004	-1.16802640625036e+001
8.80346763609478e+004	-1.16200757173281e+001
8.86470059591034e+004	-1.15598876184722e+001
8.92635946464302e+004	-1.14996997693731e+001
8.98844720472361e+004	-1.14395121735187e+001
9.05096679918824e+004	-1.13793248344387e+001
9.11392125182170e+004	-1.13191377557210e+001
9.17731358730174e+004	-1.12589509409968e+001
9.24114685134442e+004	-1.11987643939514e+001
9.30542411085044e+004	-1.11385781183212e+001
9.37014845405246e+004	-1.10783921178930e+001
9.43532299066351e+004	-1.10182063965070e+001
9.50095085202638e+004	-1.09580209580586e+001
9.56703519126407e+004	-1.08978358064951e+001
9.63357918343130e+004	-1.08376509458196e+001
9.70058602566702e+004	-1.07774663800936e+001
9.76805893734805e+004	-1.07172821134309e+001
9.83600116024376e+004	-1.06570981500053e+001
9.90441595867178e+004	-1.05969144940495e+001
9.97330661965489e+004	-1.05367311498519e+001
1.00000000000000e+005	-1.05135233944130e+001
