4294A REV1.11
"DATE: Apr 21 2016"


"MEASURE PARAMETER: Ls - Rs"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
2.65971811400e+06	1.179574e-04	0.000000e+00
2.78639431000e+06	1.179809e-04	0.000000e+00
2.91910379800e+06	1.180942e-04	0.000000e+00
3.05813393100e+06	1.182157e-04	0.000000e+00
3.20378574600e+06	1.183164e-04	0.000000e+00
3.35637461900e+06	1.184512e-04	0.000000e+00
3.51623094500e+06	1.185440e-04	0.000000e+00
3.68370085700e+06	1.187543e-04	0.000000e+00
3.85914697100e+06	1.190231e-04	0.000000e+00
4.04294917700e+06	1.192014e-04	0.000000e+00
4.23550545400e+06	1.195363e-04	0.000000e+00
4.43723274000e+06	1.198350e-04	0.000000e+00
4.64856782800e+06	1.202680e-04	0.000000e+00
4.86996831500e+06	1.205284e-04	0.000000e+00
5.10191359300e+06	1.209303e-04	0.000000e+00
5.34490588600e+06	1.215085e-04	0.000000e+00
5.59947133700e+06	1.219810e-04	0.000000e+00
5.86616115000e+06	1.226155e-04	0.000000e+00
6.14555277800e+06	1.232392e-04	0.000000e+00
6.43825118100e+06	1.239350e-04	0.000000e+00
6.74489012900e+06	1.247148e-04	0.000000e+00
7.06613357700e+06	1.255500e-04	0.000000e+00
7.40267710500e+06	1.264855e-04	0.000000e+00
7.75524942000e+06	1.274850e-04	0.000000e+00
8.12461393400e+06	1.286284e-04	0.000000e+00
8.51157042300e+06	1.299329e-04	0.000000e+00
8.91695675000e+06	1.313044e-04	0.000000e+00
9.34165068600e+06	1.328491e-04	0.000000e+00
9.78657180700e+06	1.345627e-04	0.000000e+00
1.02526834890e+07	1.365893e-04	0.000000e+00
1.07409949860e+07	1.387214e-04	0.000000e+00
1.12525636270e+07	1.411694e-04	0.000000e+00
1.17884970930e+07	1.440270e-04	0.000000e+00
1.23499558250e+07	1.471322e-04	0.000000e+00
1.29381555320e+07	1.509183e-04	0.000000e+00
1.35543698250e+07	1.548397e-04	0.000000e+00
1.41999329730e+07	1.595769e-04	0.000000e+00
1.48762427950e+07	1.650689e-04	0.000000e+00
1.55847636820e+07	1.632003e-04	0.000000e+00
1.63270297730e+07	1.688280e-04	0.000000e+00
1.71046482740e+07	1.751231e-04	0.000000e+00
1.79193029370e+07	1.825975e-04	0.000000e+00
1.87727577100e+07	1.904299e-04	0.000000e+00
1.96668605510e+07	1.995431e-04	0.000000e+00
2.06035474330e+07	2.081474e-04	0.000000e+00
2.15848465360e+07	2.179699e-04	0.000000e+00
2.26128826350e+07	2.229951e-04	0.000000e+00
2.36898817060e+07	2.133541e-04	0.000000e+00
2.48181757410e+07	1.996069e-04	0.000000e+00
2.60002077990e+07	1.400397e-04	0.000000e+00
2.72385372990e+07	3.289012e-05	0.000000e+00
2.85358455560e+07	-6.868163e-05	0.000000e+00
2.98949415920e+07	-1.455486e-04	0.000000e+00
3.13187682140e+07	-1.696808e-04	0.000000e+00
3.28104083910e+07	-1.718082e-04	0.000000e+00
3.43730919250e+07	-1.604120e-04	0.000000e+00
3.60102024460e+07	-1.396822e-04	0.000000e+00
3.77252847370e+07	-1.262844e-04	0.000000e+00
3.95220524150e+07	-1.132472e-04	0.000000e+00
4.14043959620e+07	-9.924730e-05	0.000000e+00
4.33763911600e+07	-8.883476e-05	0.000000e+00
4.54423079090e+07	-8.112789e-05	0.000000e+00
4.76066194730e+07	-7.523441e-05	0.000000e+00
4.98740121700e+07	-7.037855e-05	0.000000e+00
5.22493955130e+07	-6.877396e-05	0.000000e+00
5.47379128470e+07	-6.928932e-05	0.000000e+00
5.73449524810e+07	-7.537214e-05	0.000000e+00
6.00761593570e+07	-9.411854e-05	0.000000e+00
6.29374472710e+07	-7.798978e-05	0.000000e+00
6.59350116830e+07	3.273681e-05	0.000000e+00
6.90753431240e+07	1.484800e-05	0.000000e+00
7.23652412560e+07	5.239477e-06	0.000000e+00
7.58118295940e+07	7.361389e-07	0.000000e+00
7.94225709290e+07	-1.463540e-06	0.000000e+00
8.32052834850e+07	-2.517232e-06	0.000000e+00
8.71681578540e+07	-2.952580e-06	0.000000e+00
9.13197747230e+07	-3.035003e-06	0.000000e+00
9.56691234590e+07	-2.908935e-06	0.000000e+00
1.00225621572e+08	-2.654095e-06	0.000000e+00
1.04999135106e+08	-2.313797e-06	0.000000e+00
1.10000000000e+08	-1.907381e-06	0.000000e+00


"TRACE: B"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
1.00000000000e+04	3.157847e-01	0.000000e+00
1.04762770000e+04	3.237279e-01	0.000000e+00
1.09752370000e+04	3.354783e-01	0.000000e+00
1.14979630000e+04	3.588311e-01	0.000000e+00
1.20455840000e+04	3.598422e-01	0.000000e+00
1.26192870000e+04	3.499104e-01	0.000000e+00
1.32203140000e+04	3.625255e-01	0.000000e+00
1.38499670000e+04	3.847452e-01	0.000000e+00
1.45096090000e+04	4.106567e-01	0.000000e+00
1.52006680000e+04	4.127892e-01	0.000000e+00
1.59246400000e+04	4.195750e-01	0.000000e+00
1.66830940000e+04	4.529491e-01	0.000000e+00
1.74776710000e+04	4.594177e-01	0.000000e+00
1.83100920000e+04	5.035802e-01	0.000000e+00
1.91821590000e+04	4.931950e-01	0.000000e+00
2.00957610000e+04	5.202470e-01	0.000000e+00
2.10528750000e+04	5.642383e-01	0.000000e+00
2.20555750000e+04	5.858183e-01	0.000000e+00
2.31060300000e+04	6.219749e-01	0.000000e+00
2.42065170000e+04	6.324340e-01	0.000000e+00
2.53594170000e+04	6.550150e-01	0.000000e+00
2.65672270000e+04	6.818318e-01	0.000000e+00
2.78325630000e+04	7.586757e-01	0.000000e+00
2.91581630000e+04	7.942345e-01	0.000000e+00
3.05468990000e+04	7.860553e-01	0.000000e+00
3.20017760000e+04	8.469783e-01	0.000000e+00
3.35259470000e+04	8.963403e-01	0.000000e+00
3.51227100000e+04	9.595866e-01	0.000000e+00
3.67955230000e+04	1.004414e+00	0.000000e+00
3.85480080000e+04	1.067297e+00	0.000000e+00
4.03839600000e+04	1.117380e+00	0.000000e+00
4.23073540000e+04	1.159513e+00	0.000000e+00
4.43223550000e+04	1.277747e+00	0.000000e+00
4.64333260000e+04	1.311856e+00	0.000000e+00
4.86448370000e+04	1.408731e+00	0.000000e+00
5.09616780000e+04	1.490624e+00	0.000000e+00
5.33888640000e+04	1.534688e+00	0.000000e+00
5.59316520000e+04	1.663205e+00	0.000000e+00
5.85955470000e+04	1.773214e+00	0.000000e+00
6.13863160000e+04	1.844386e+00	0.000000e+00
6.43100040000e+04	1.968917e+00	0.000000e+00
6.73729400000e+04	2.057279e+00	0.000000e+00
7.05817570000e+04	2.203694e+00	0.000000e+00
7.39434020000e+04	2.308361e+00	0.000000e+00
7.74651540000e+04	2.499846e+00	0.000000e+00
8.11546400000e+04	2.574533e+00	0.000000e+00
8.50198470000e+04	2.740566e+00	0.000000e+00
8.90691450000e+04	3.008553e+00	0.000000e+00
9.33113010000e+04	3.157892e+00	0.000000e+00
9.77555010000e+04	3.318285e+00	0.000000e+00
1.02411369000e+05	3.547931e+00	0.000000e+00
1.07288985000e+05	3.657802e+00	0.000000e+00
1.12398910000e+05	3.966310e+00	0.000000e+00
1.17752209000e+05	4.102987e+00	0.000000e+00
1.23360473000e+05	4.293351e+00	0.000000e+00
1.29235845000e+05	4.609864e+00	0.000000e+00
1.35391049000e+05	4.865376e+00	0.000000e+00
1.41839410000e+05	5.209496e+00	0.000000e+00
1.48594891000e+05	5.493262e+00	0.000000e+00
1.55672121000e+05	5.865866e+00	0.000000e+00
1.63086422000e+05	6.109344e+00	0.000000e+00
1.70853850000e+05	6.422186e+00	0.000000e+00
1.78991222000e+05	6.830485e+00	0.000000e+00
1.87516158000e+05	7.255871e+00	0.000000e+00
1.96447117000e+05	7.622169e+00	0.000000e+00
2.05803437000e+05	7.999220e+00	0.000000e+00
2.15605376000e+05	8.387257e+00	0.000000e+00
2.25874160000e+05	9.035297e+00	0.000000e+00
2.36632021000e+05	9.397902e+00	0.000000e+00
2.47902254000e+05	9.812498e+00	0.000000e+00
2.59709263000e+05	1.036560e+01	0.000000e+00
2.72078612000e+05	1.102784e+01	0.000000e+00
2.85037084000e+05	1.155393e+01	0.000000e+00
2.98612738000e+05	1.215168e+01	0.000000e+00
3.12834969000e+05	1.260785e+01	0.000000e+00
3.27734572000e+05	1.329844e+01	0.000000e+00
3.43343809000e+05	1.386775e+01	0.000000e+00
3.59696477000e+05	1.456144e+01	0.000000e+00
3.76827984000e+05	1.524411e+01	0.000000e+00
3.94775426000e+05	1.592177e+01	0.000000e+00
4.13577662000e+05	1.677654e+01	0.000000e+00
4.33275406000e+05	1.742624e+01	0.000000e+00
4.53911307000e+05	1.845966e+01	0.000000e+00
4.75530048000e+05	1.920744e+01	0.000000e+00
4.98178439000e+05	2.025576e+01	0.000000e+00
5.21905521000e+05	2.099052e+01	0.000000e+00
5.46762669000e+05	2.186792e+01	0.000000e+00
5.72803705000e+05	2.272194e+01	0.000000e+00
6.00085014000e+05	2.374884e+01	0.000000e+00
6.28665670000e+05	2.493335e+01	0.000000e+00
6.58607555000e+05	2.593884e+01	0.000000e+00
6.89975503000e+05	2.706491e+01	0.000000e+00
7.22837433000e+05	2.815454e+01	0.000000e+00
7.57264501000e+05	2.938381e+01	0.000000e+00
7.93331250000e+05	3.049551e+01	0.000000e+00
8.31115775000e+05	3.222883e+01	0.000000e+00
8.70699889000e+05	3.355394e+01	0.000000e+00
9.12169302000e+05	3.488290e+01	0.000000e+00
9.55613807000e+05	3.629966e+01	0.000000e+00
1.00112747200e+06	3.788163e+01	0.000000e+00
1.04880884800e+06	3.956869e+01	0.000000e+00
1.09876117700e+06	4.134681e+01	0.000000e+00
1.15109262000e+06	4.321152e+01	0.000000e+00
1.20591648700e+06	4.478510e+01	0.000000e+00
1.26335148800e+06	4.720921e+01	0.000000e+00
1.32352198500e+06	4.951076e+01	0.000000e+00
1.38655826200e+06	5.129315e+01	0.000000e+00
1.45259681200e+06	5.313959e+01	0.000000e+00
1.52178062300e+06	5.574440e+01	0.000000e+00
1.59425949900e+06	5.818727e+01	0.000000e+00
1.67019037600e+06	6.077473e+01	0.000000e+00
1.74973766400e+06	6.408205e+01	0.000000e+00
1.83307360400e+06	6.676497e+01	0.000000e+00
1.92037864200e+06	7.023645e+01	0.000000e+00
2.01184181500e+06	7.440427e+01	0.000000e+00
2.10766116800e+06	7.692349e+01	0.000000e+00
2.20804417300e+06	8.155850e+01	0.000000e+00
2.31320818800e+06	8.614111e+01	0.000000e+00
2.42338092000e+06	8.903674e+01	0.000000e+00
2.53880092400e+06	9.409149e+01	0.000000e+00
2.65971811400e+06	1.002731e+02	0.000000e+00
2.78639431000e+06	1.068036e+02	0.000000e+00
2.91910379800e+06	1.121017e+02	0.000000e+00
3.05813393100e+06	1.196446e+02	0.000000e+00
3.20378574600e+06	1.257379e+02	0.000000e+00
3.35637461900e+06	1.345335e+02	0.000000e+00
3.51623094500e+06	1.429614e+02	0.000000e+00
3.68370085700e+06	1.544182e+02	0.000000e+00
3.85914697100e+06	1.648254e+02	0.000000e+00
4.04294917700e+06	1.754846e+02	0.000000e+00
4.23550545400e+06	1.881799e+02	0.000000e+00
4.43723274000e+06	2.041003e+02	0.000000e+00
4.64856782800e+06	2.221805e+02	0.000000e+00
4.86996831500e+06	2.404391e+02	0.000000e+00
5.10191359300e+06	2.570665e+02	0.000000e+00
5.34490588600e+06	2.830901e+02	0.000000e+00
5.59947133700e+06	3.109828e+02	0.000000e+00
5.86616115000e+06	3.433221e+02	0.000000e+00
6.14555277800e+06	3.777035e+02	0.000000e+00
6.43825118100e+06	4.174131e+02	0.000000e+00
6.74489012900e+06	4.600542e+02	0.000000e+00
7.06613357700e+06	5.093630e+02	0.000000e+00
7.40267710500e+06	5.676760e+02	0.000000e+00
7.75524942000e+06	6.331492e+02	0.000000e+00
8.12461393400e+06	7.068933e+02	0.000000e+00
8.51157042300e+06	7.867136e+02	0.000000e+00
8.91695675000e+06	8.877158e+02	0.000000e+00
9.34165068600e+06	9.950571e+02	0.000000e+00
9.78657180700e+06	1.123146e+03	0.000000e+00
1.02526834890e+07	1.276606e+03	0.000000e+00
1.07409949860e+07	1.445674e+03	0.000000e+00
1.12525636270e+07	1.646235e+03	0.000000e+00
1.17884970930e+07	1.889893e+03	0.000000e+00
1.23499558250e+07	2.181030e+03	0.000000e+00
1.29381555320e+07	2.528445e+03	0.000000e+00
1.35543698250e+07	2.956771e+03	0.000000e+00
1.41999329730e+07	3.490246e+03	0.000000e+00
1.48762427950e+07	4.142342e+03	0.000000e+00
1.55847636820e+07	4.304359e+03	0.000000e+00
1.63270297730e+07	5.139449e+03	0.000000e+00
1.71046482740e+07	6.166570e+03	0.000000e+00
1.79193029370e+07	7.522031e+03	0.000000e+00
1.87727577100e+07	9.243391e+03	0.000000e+00
1.96668605510e+07	1.156933e+04	0.000000e+00
2.06035474330e+07	1.498143e+04	0.000000e+00
2.15848465360e+07	1.920371e+04	0.000000e+00
2.26128826350e+07	2.552852e+04	0.000000e+00
2.36898817060e+07	3.371463e+04	0.000000e+00
2.48181757410e+07	4.452654e+04	0.000000e+00
2.60002077990e+07	5.660936e+04	0.000000e+00
2.72385372990e+07	6.584500e+04	0.000000e+00
2.85358455560e+07	6.492623e+04	0.000000e+00
2.98949415920e+07	5.593112e+04	0.000000e+00
3.13187682140e+07	4.263114e+04	0.000000e+00
3.28104083910e+07	3.247085e+04	0.000000e+00
3.43730919250e+07	2.443021e+04	0.000000e+00
3.60102024460e+07	1.845574e+04	0.000000e+00
3.77252847370e+07	1.482201e+04	0.000000e+00
3.95220524150e+07	1.150688e+04	0.000000e+00
4.14043959620e+07	9.136438e+03	0.000000e+00
4.33763911600e+07	7.516721e+03	0.000000e+00
4.54423079090e+07	6.312561e+03	0.000000e+00
4.76066194730e+07	5.204967e+03	0.000000e+00
4.98740121700e+07	4.130521e+03	0.000000e+00
5.22493955130e+07	3.374354e+03	0.000000e+00
5.47379128470e+07	2.507746e+03	0.000000e+00
5.73449524810e+07	3.217832e+02	0.000000e+00
6.00761593570e+07	-7.079941e+03	0.000000e+00
6.29374472710e+07	-4.656877e+04	0.000000e+00
6.59350116830e+07	-2.107468e+04	0.000000e+00
6.90753431240e+07	-6.272932e+03	0.000000e+00
7.23652412560e+07	-2.649175e+03	0.000000e+00
7.58118295940e+07	-1.313731e+03	0.000000e+00
7.94225709290e+07	-6.979744e+02	0.000000e+00
8.32052834850e+07	-3.736281e+02	0.000000e+00
8.71681578540e+07	-1.852083e+02	0.000000e+00
9.13197747230e+07	-7.022925e+01	0.000000e+00
9.56691234590e+07	8.767469e+00	0.000000e+00
1.00225621572e+08	6.625922e+01	0.000000e+00
1.04999135106e+08	1.145579e+02	0.000000e+00
1.10000000000e+08	1.642228e+02	0.000000e+00
