4294A REV1.11
"DATE: Apr 21 2016"


"MEASURE PARAMETER: Ls - Rs"
"ADAPTER: NONE"
"SWEEP TYPE: LOG FREQ"
"NUMBER of POINTS: 201"
"POINT DELAY TIME:  0 Sec"
"SWEEP DELAY TIME:  0 Sec"
"OSC LEVEL:  500 mVolt"
"DC BIAS: OFF"
"BW: 1"
"SWEEP AVERAGING: OFF"
"POINT AVERAGING: OFF"


"TRACE: A"
"FORMAT: LINEAR"

"Frequency"	"Data Trace Real"	"Data Trace Imag"
2.20804417300e+06	6.304710e+01	0.000000e+00
2.31320818800e+06	6.451515e+01	0.000000e+00
2.42338092000e+06	6.590567e+01	0.000000e+00
2.53880092400e+06	6.755988e+01	0.000000e+00
2.65971811400e+06	6.866628e+01	0.000000e+00
2.78639431000e+06	7.063396e+01	0.000000e+00
2.91910379800e+06	7.175208e+01	0.000000e+00
3.05813393100e+06	7.371101e+01	0.000000e+00
3.20378574600e+06	7.558279e+01	0.000000e+00
3.35637461900e+06	7.713907e+01	0.000000e+00
3.51623094500e+06	7.889154e+01	0.000000e+00
3.68370085700e+06	8.157098e+01	0.000000e+00
3.85914697100e+06	8.407059e+01	0.000000e+00
4.04294917700e+06	8.622247e+01	0.000000e+00
4.23550545400e+06	8.925537e+01	0.000000e+00
4.43723274000e+06	9.224194e+01	0.000000e+00
4.64856782800e+06	9.537360e+01	0.000000e+00
4.86996831500e+06	9.896936e+01	0.000000e+00
5.10191359300e+06	1.029461e+02	0.000000e+00
5.34490588600e+06	1.070654e+02	0.000000e+00
5.59947133700e+06	1.115075e+02	0.000000e+00
5.86616115000e+06	1.164255e+02	0.000000e+00
6.14555277800e+06	1.213420e+02	0.000000e+00
6.43825118100e+06	1.278585e+02	0.000000e+00
6.74489012900e+06	1.350059e+02	0.000000e+00
7.06613357700e+06	1.421722e+02	0.000000e+00
7.40267710500e+06	1.510361e+02	0.000000e+00
7.75524942000e+06	1.606337e+02	0.000000e+00
8.12461393400e+06	1.724792e+02	0.000000e+00
8.51157042300e+06	1.829738e+02	0.000000e+00
8.91695675000e+06	1.939248e+02	0.000000e+00
9.34165068600e+06	2.093384e+02	0.000000e+00
9.78657180700e+06	2.256409e+02	0.000000e+00
1.02526834890e+07	2.402924e+02	0.000000e+00
1.07409949860e+07	2.638225e+02	0.000000e+00
1.12525636270e+07	2.888352e+02	0.000000e+00
1.17884970930e+07	3.156294e+02	0.000000e+00
1.23499558250e+07	3.447505e+02	0.000000e+00
1.29381555320e+07	3.820393e+02	0.000000e+00
1.35543698250e+07	4.208230e+02	0.000000e+00
1.41999329730e+07	4.689753e+02	0.000000e+00
1.48762427950e+07	5.251675e+02	0.000000e+00
1.55847636820e+07	5.706855e+02	0.000000e+00
1.63270297730e+07	6.457075e+02	0.000000e+00
1.71046482740e+07	7.271465e+02	0.000000e+00
1.79193029370e+07	8.248916e+02	0.000000e+00
1.87727577100e+07	9.434551e+02	0.000000e+00
1.96668605510e+07	1.088074e+03	0.000000e+00
2.06035474330e+07	1.266549e+03	0.000000e+00
2.15848465360e+07	1.460383e+03	0.000000e+00
2.26128826350e+07	1.644981e+03	0.000000e+00
2.36898817060e+07	2.100131e+03	0.000000e+00
2.48181757410e+07	2.670458e+03	0.000000e+00
2.60002077990e+07	3.422612e+03	0.000000e+00
2.72385372990e+07	4.409383e+03	0.000000e+00
2.85358455560e+07	5.962990e+03	0.000000e+00
2.98949415920e+07	8.220279e+03	0.000000e+00
3.13187682140e+07	1.176006e+04	0.000000e+00
3.28104083910e+07	1.862680e+04	0.000000e+00
3.43730919250e+07	2.979561e+04	0.000000e+00
3.60102024460e+07	4.703532e+04	0.000000e+00
3.77252847370e+07	5.910002e+04	0.000000e+00
3.95220524150e+07	4.820319e+04	0.000000e+00
4.14043959620e+07	3.089171e+04	0.000000e+00
4.33763911600e+07	1.923729e+04	0.000000e+00
4.54423079090e+07	1.265644e+04	0.000000e+00
4.76066194730e+07	8.716805e+03	0.000000e+00
4.98740121700e+07	6.434615e+03	0.000000e+00
5.22493955130e+07	4.992614e+03	0.000000e+00
5.47379128470e+07	3.932548e+03	0.000000e+00
5.73449524810e+07	3.252264e+03	0.000000e+00
6.00761593570e+07	2.605945e+03	0.000000e+00
6.29374472710e+07	2.355822e+03	0.000000e+00
6.59350116830e+07	1.064714e+03	0.000000e+00
6.90753431240e+07	-1.319944e+04	0.000000e+00
7.23652412560e+07	-1.623252e+04	0.000000e+00
7.58118295940e+07	-3.229841e+03	0.000000e+00
7.94225709290e+07	-1.238364e+03	0.000000e+00
8.32052834850e+07	-5.727600e+02	0.000000e+00
8.71681578540e+07	-2.723872e+02	0.000000e+00
9.13197747230e+07	-1.138052e+02	0.000000e+00
9.56691234590e+07	-1.904864e+01	0.000000e+00
1.00225621572e+08	4.208594e+01	0.000000e+00
1.04999135106e+08	8.868237e+01	0.000000e+00
1.10000000000e+08	1.288247e+02	0.000000e+00
