rload	V(OUT)*I(R3)	V(out)	I(R3)
Step Information: Ifail=1  (Run: 1/4)
1.905460717963254e-019	1.543159e-017	1.714768e-018	8.999228e+000
1.995262314968887e-019	1.615885e-017	1.795582e-018	8.999228e+000
2.089296130854048e-019	1.692040e-017	1.880205e-018	8.999228e+000
2.187761623949561e-019	1.771783e-017	1.968817e-018	8.999228e+000
2.290867652767782e-019	1.855285e-017	2.061604e-018	8.999228e+000
2.398832919019500e-019	1.942722e-017	2.158765e-018	8.999228e+000
2.511886431509591e-019	2.034279e-017	2.260504e-018	8.999228e+000
2.630267991895393e-019	2.130152e-017	2.367038e-018	8.999228e+000
2.754228703338178e-019	2.230543e-017	2.478593e-018	8.999228e+000
2.884031503126618e-019	2.335665e-017	2.595406e-018	8.999228e+000
3.019951720402029e-019	2.445742e-017	2.717724e-018	8.999228e+000
3.162277660168394e-019	2.561006e-017	2.845806e-018	8.999228e+000
3.311311214825926e-019	2.681702e-017	2.979925e-018	8.999228e+000
3.467368504525333e-019	2.808087e-017	3.120364e-018	8.999228e+000
3.630780547701031e-019	2.940428e-017	3.267423e-018	8.999228e+000
3.801893963205630e-019	3.079006e-017	3.421411e-018	8.999228e+000
3.981071705534992e-019	3.224115e-017	3.582657e-018	8.999228e+000
4.168693834703375e-019	3.376063e-017	3.751503e-018	8.999228e+000
4.365158322401682e-019	3.535172e-017	3.928306e-018	8.999228e+000
4.570881896148774e-019	3.701780e-017	4.113441e-018	8.999228e+000
4.786300923226408e-019	3.876239e-017	4.307302e-018	8.999228e+000
5.011872336272750e-019	4.058921e-017	4.510299e-018	8.999228e+000
5.248074602497755e-019	4.250212e-017	4.722863e-018	8.999228e+000
5.495408738576276e-019	4.450518e-017	4.945444e-018	8.999228e+000
5.754399373371601e-019	4.660265e-017	5.178516e-018	8.999228e+000
6.025595860743612e-019	4.879896e-017	5.422572e-018	8.999228e+000
6.309573444801968e-019	5.109879e-017	5.678130e-018	8.999228e+000
6.606934480075998e-019	5.350700e-017	5.945732e-018	8.999228e+000
6.918309709189405e-019	5.602870e-017	6.225945e-018	8.999228e+000
7.244359600749944e-019	5.866925e-017	6.519365e-018	8.999228e+000
7.585775750291883e-019	6.143425e-017	6.826613e-018	8.999228e+000
7.943282347242863e-019	6.432956e-017	7.148342e-018	8.999228e+000
8.317637711026761e-019	6.736132e-017	7.485233e-018	8.999228e+000
8.709635899560860e-019	7.053596e-017	7.838000e-018	8.999228e+000
9.120108393559154e-019	7.386022e-017	8.207394e-018	8.999228e+000
9.549925860214419e-019	7.734114e-017	8.594196e-018	8.999228e+000
1.000000000000006e-018	8.098612e-017	8.999229e-018	8.999228e+000
1.047128548050906e-018	8.480287e-017	9.423349e-018	8.999228e+000
1.096478196143192e-018	8.879951e-017	9.867458e-018	8.999228e+000
1.148153621496890e-018	9.298451e-017	1.033250e-017	8.999228e+000
1.202264434617421e-018	9.736673e-017	1.081945e-017	8.999228e+000
1.258925411794175e-018	1.019555e-016	1.132936e-017	8.999228e+000
1.318256738556416e-018	1.067605e-016	1.186329e-017	8.999228e+000
1.380384264602894e-018	1.117920e-016	1.242239e-017	8.999228e+000
1.445439770745937e-018	1.170606e-016	1.300784e-017	8.999228e+000
1.513561248436219e-018	1.225774e-016	1.362088e-017	8.999228e+000
1.584893192461124e-018	1.283544e-016	1.426282e-017	8.999228e+000
1.659586907437572e-018	1.344035e-016	1.493500e-017	8.999228e+000
1.737800828749388e-018	1.407377e-016	1.563887e-017	8.999228e+000
1.819700858609997e-018	1.473705e-016	1.637590e-017	8.999228e+000
1.905460717963261e-018	1.543159e-016	1.714768e-017	8.999228e+000
1.995262314968894e-018	1.615885e-016	1.795582e-017	8.999228e+000
2.089296130854055e-018	1.692040e-016	1.880205e-017	8.999228e+000
2.187761623949569e-018	1.771783e-016	1.968817e-017	8.999228e+000
2.290867652767790e-018	1.855285e-016	2.061604e-017	8.999228e+000
2.398832919019509e-018	1.942722e-016	2.158765e-017	8.999228e+000
2.511886431509600e-018	2.034279e-016	2.260504e-017	8.999228e+000
2.630267991895403e-018	2.130152e-016	2.367038e-017	8.999228e+000
2.754228703338188e-018	2.230543e-016	2.478593e-017	8.999228e+000
2.884031503126629e-018	2.335665e-016	2.595406e-017	8.999228e+000
3.019951720402040e-018	2.445742e-016	2.717724e-017	8.999228e+000
3.162277660168405e-018	2.561006e-016	2.845806e-017	8.999228e+000
3.311311214825938e-018	2.681702e-016	2.979925e-017	8.999228e+000
3.467368504525345e-018	2.808087e-016	3.120364e-017	8.999228e+000
3.630780547701043e-018	2.940428e-016	3.267423e-017	8.999228e+000
3.801893963205643e-018	3.079006e-016	3.421411e-017	8.999228e+000
3.981071705535006e-018	3.224115e-016	3.582658e-017	8.999228e+000
4.168693834703389e-018	3.376063e-016	3.751503e-017	8.999228e+000
4.365158322401697e-018	3.535172e-016	3.928306e-017	8.999228e+000
4.570881896148790e-018	3.701780e-016	4.113441e-017	8.999228e+000
4.786300923226425e-018	3.876239e-016	4.307302e-017	8.999228e+000
5.011872336272767e-018	4.058921e-016	4.510299e-017	8.999228e+000
5.248074602497773e-018	4.250212e-016	4.722862e-017	8.999228e+000
5.495408738576295e-018	4.450518e-016	4.945444e-017	8.999228e+000
5.754399373371622e-018	4.660264e-016	5.178516e-017	8.999228e+000
6.025595860743633e-018	4.879896e-016	5.422572e-017	8.999228e+000
6.309573444801991e-018	5.109879e-016	5.678130e-017	8.999228e+000
6.606934480076022e-018	5.350699e-016	5.945731e-017	8.999228e+000
6.918309709189430e-018	5.602870e-016	6.225945e-017	8.999228e+000
7.244359600749970e-018	5.866926e-016	6.519365e-017	8.999228e+000
7.585775750291912e-018	6.143425e-016	6.826613e-017	8.999228e+000
7.943282347242893e-018	6.432956e-016	7.148341e-017	8.999228e+000
8.317637711026792e-018	6.736132e-016	7.485233e-017	8.999228e+000
8.709635899560892e-018	7.053596e-016	7.838001e-017	8.999228e+000
9.120108393559187e-018	7.386021e-016	8.207394e-017	8.999228e+000
9.549925860214455e-018	7.734114e-016	8.594197e-017	8.999228e+000
1.000000000000010e-017	8.098612e-016	8.999229e-017	8.999228e+000
1.047128548050910e-017	8.480287e-016	9.423349e-017	8.999228e+000
1.096478196143196e-017	8.879951e-016	9.867458e-017	8.999228e+000
1.148153621496895e-017	9.298450e-016	1.033250e-016	8.999228e+000
1.202264434617425e-017	9.736673e-016	1.081945e-016	8.999228e+000
1.258925411794180e-017	1.019555e-015	1.132936e-016	8.999228e+000
1.318256738556421e-017	1.067605e-015	1.186329e-016	8.999228e+000
1.380384264602900e-017	1.117920e-015	1.242239e-016	8.999228e+000
1.445439770745943e-017	1.170605e-015	1.300784e-016	8.999228e+000
1.513561248436225e-017	1.225774e-015	1.362088e-016	8.999228e+000
1.584893192461131e-017	1.283543e-015	1.426282e-016	8.999228e+000
1.659586907437579e-017	1.344035e-015	1.493500e-016	8.999228e+000
1.737800828749395e-017	1.407377e-015	1.563887e-016	8.999228e+000
1.819700858610004e-017	1.473705e-015	1.637591e-016	8.999228e+000
1.905460717963269e-017	1.543159e-015	1.714768e-016	8.999228e+000
1.995262314968902e-017	1.615886e-015	1.795582e-016	8.999228e+000
2.089296130854063e-017	1.692040e-015	1.880205e-016	8.999228e+000
2.187761623949578e-017	1.771783e-015	1.968817e-016	8.999228e+000
2.290867652767799e-017	1.855285e-015	2.061604e-016	8.999228e+000
2.398832919019518e-017	1.942722e-015	2.158765e-016	8.999228e+000
2.511886431509609e-017	2.034279e-015	2.260504e-016	8.999228e+000
2.630267991895413e-017	2.130152e-015	2.367038e-016	8.999228e+000
2.754228703338199e-017	2.230543e-015	2.478593e-016	8.999228e+000
2.884031503126640e-017	2.335665e-015	2.595406e-016	8.999228e+000
3.019951720402052e-017	2.445742e-015	2.717724e-016	8.999228e+000
3.162277660168417e-017	2.561006e-015	2.845806e-016	8.999228e+000
3.311311214825951e-017	2.681702e-015	2.979925e-016	8.999228e+000
3.467368504525359e-017	2.808087e-015	3.120364e-016	8.999228e+000
3.630780547701058e-017	2.940428e-015	3.267422e-016	8.999228e+000
3.801893963205659e-017	3.079006e-015	3.421411e-016	8.999228e+000
3.981071705535023e-017	3.224115e-015	3.582657e-016	8.999228e+000
4.168693834703407e-017	3.376063e-015	3.751503e-016	8.999228e+000
4.365158322401715e-017	3.535172e-015	3.928306e-016	8.999228e+000
4.570881896148809e-017	3.701780e-015	4.113441e-016	8.999228e+000
4.786300923226445e-017	3.876239e-015	4.307302e-016	8.999228e+000
5.011872336272787e-017	4.058921e-015	4.510299e-016	8.999228e+000
5.248074602497794e-017	4.250212e-015	4.722862e-016	8.999228e+000
5.495408738576317e-017	4.450518e-015	4.945444e-016	8.999228e+000
5.754399373371645e-017	4.660265e-015	5.178516e-016	8.999228e+000
6.025595860743657e-017	4.879896e-015	5.422572e-016	8.999228e+000
6.309573444802017e-017	5.109878e-015	5.678129e-016	8.999228e+000
6.606934480076048e-017	5.350699e-015	5.945731e-016	8.999228e+000
6.918309709189458e-017	5.602870e-015	6.225945e-016	8.999228e+000
7.244359600749999e-017	5.866925e-015	6.519365e-016	8.999228e+000
7.585775750291941e-017	6.143425e-015	6.826613e-016	8.999228e+000
7.943282347242925e-017	6.432956e-015	7.148341e-016	8.999228e+000
8.317637711026825e-017	6.736132e-015	7.485232e-016	8.999228e+000
8.709635899560927e-017	7.053596e-015	7.838001e-016	8.999228e+000
9.120108393559225e-017	7.386021e-015	8.207394e-016	8.999228e+000
9.549925860214493e-017	7.734114e-015	8.594197e-016	8.999228e+000
1.000000000000014e-016	8.098611e-015	8.999228e-016	8.999228e+000
1.047128548050914e-016	8.480288e-015	9.423350e-016	8.999228e+000
1.096478196143201e-016	8.879951e-015	9.867458e-016	8.999228e+000
1.148153621496899e-016	9.298451e-015	1.033250e-015	8.999228e+000
1.202264434617430e-016	9.736673e-015	1.081945e-015	8.999228e+000
1.258925411794186e-016	1.019555e-014	1.132936e-015	8.999228e+000
1.318256738556427e-016	1.067605e-014	1.186329e-015	8.999228e+000
1.380384264602905e-016	1.117920e-014	1.242239e-015	8.999228e+000
1.445439770745949e-016	1.170606e-014	1.300784e-015	8.999228e+000
1.513561248436231e-016	1.225774e-014	1.362088e-015	8.999228e+000
1.584893192461137e-016	1.283543e-014	1.426282e-015	8.999228e+000
1.659586907437586e-016	1.344035e-014	1.493500e-015	8.999228e+000
1.737800828749402e-016	1.407377e-014	1.563887e-015	8.999228e+000
1.819700858610011e-016	1.473705e-014	1.637590e-015	8.999228e+000
1.905460717963276e-016	1.543159e-014	1.714768e-015	8.999228e+000
1.995262314968910e-016	1.615885e-014	1.795582e-015	8.999228e+000
2.089296130854071e-016	1.692040e-014	1.880205e-015	8.999228e+000
2.187761623949586e-016	1.771783e-014	1.968817e-015	8.999228e+000
2.290867652767808e-016	1.855285e-014	2.061604e-015	8.999228e+000
2.398832919019527e-016	1.942722e-014	2.158765e-015	8.999228e+000
2.511886431509619e-016	2.034279e-014	2.260504e-015	8.999228e+000
2.630267991895423e-016	2.130152e-014	2.367038e-015	8.999228e+000
2.754228703338210e-016	2.230543e-014	2.478594e-015	8.999228e+000
2.884031503126652e-016	2.335665e-014	2.595406e-015	8.999228e+000
3.019951720402064e-016	2.445742e-014	2.717724e-015	8.999228e+000
3.162277660168430e-016	2.561006e-014	2.845806e-015	8.999228e+000
3.311311214825964e-016	2.681702e-014	2.979925e-015	8.999228e+000
3.467368504525372e-016	2.808087e-014	3.120364e-015	8.999228e+000
3.630780547701072e-016	2.940428e-014	3.267422e-015	8.999228e+000
3.801893963205674e-016	3.079006e-014	3.421411e-015	8.999228e+000
3.981071705535038e-016	3.224115e-014	3.582658e-015	8.999228e+000
4.168693834703422e-016	3.376063e-014	3.751503e-015	8.999228e+000
4.365158322401731e-016	3.535172e-014	3.928306e-015	8.999228e+000
4.570881896148826e-016	3.701780e-014	4.113441e-015	8.999228e+000
4.786300923226463e-016	3.876239e-014	4.307302e-015	8.999228e+000
5.011872336272806e-016	4.058921e-014	4.510298e-015	8.999228e+000
5.248074602497814e-016	4.250212e-014	4.722863e-015	8.999228e+000
5.495408738576338e-016	4.450518e-014	4.945444e-015	8.999228e+000
5.754399373371666e-016	4.660264e-014	5.178515e-015	8.999228e+000
6.025595860743680e-016	4.879896e-014	5.422572e-015	8.999228e+000
6.309573444802040e-016	5.109878e-014	5.678129e-015	8.999228e+000
6.606934480076073e-016	5.350700e-014	5.945732e-015	8.999228e+000
6.918309709189484e-016	5.602870e-014	6.225945e-015	8.999228e+000
7.244359600750026e-016	5.866925e-014	6.519365e-015	8.999228e+000
7.585775750291969e-016	6.143425e-014	6.826613e-015	8.999228e+000
7.943282347242952e-016	6.432956e-014	7.148341e-015	8.999228e+000
8.317637711026855e-016	6.736132e-014	7.485233e-015	8.999228e+000
8.709635899560959e-016	7.053596e-014	7.838001e-015	8.999228e+000
9.120108393559257e-016	7.386022e-014	8.207394e-015	8.999228e+000
9.549925860214527e-016	7.734114e-014	8.594197e-015	8.999228e+000
1.000000000000018e-015	8.098612e-014	8.999229e-015	8.999228e+000
1.047128548050918e-015	8.480287e-014	9.423349e-015	8.999228e+000
1.096478196143205e-015	8.879951e-014	9.867458e-015	8.999228e+000
1.148153621496903e-015	9.298451e-014	1.033250e-014	8.999228e+000
1.202264434617435e-015	9.736673e-014	1.081945e-014	8.999228e+000
1.258925411794190e-015	1.019555e-013	1.132936e-014	8.999228e+000
1.318256738556431e-015	1.067605e-013	1.186329e-014	8.999228e+000
1.380384264602910e-015	1.117920e-013	1.242239e-014	8.999228e+000
1.445439770745954e-015	1.170606e-013	1.300784e-014	8.999228e+000
1.513561248436236e-015	1.225775e-013	1.362088e-014	8.999228e+000
1.584893192461143e-015	1.283543e-013	1.426282e-014	8.999228e+000
1.659586907437591e-015	1.344035e-013	1.493500e-014	8.999228e+000
1.737800828749408e-015	1.407377e-013	1.563887e-014	8.999228e+000
1.819700858610017e-015	1.473705e-013	1.637590e-014	8.999228e+000
1.905460717963283e-015	1.543159e-013	1.714768e-014	8.999228e+000
1.995262314968917e-015	1.615886e-013	1.795582e-014	8.999228e+000
2.089296130854079e-015	1.692040e-013	1.880205e-014	8.999228e+000
2.187761623949594e-015	1.771783e-013	1.968817e-014	8.999228e+000
2.290867652767817e-015	1.855285e-013	2.061604e-014	8.999228e+000
2.398832919019537e-015	1.942722e-013	2.158765e-014	8.999228e+000
2.511886431509628e-015	2.034279e-013	2.260504e-014	8.999228e+000
2.630267991895432e-015	2.130152e-013	2.367038e-014	8.999228e+000
2.754228703338220e-015	2.230543e-013	2.478593e-014	8.999228e+000
2.884031503126662e-015	2.335665e-013	2.595406e-014	8.999228e+000
3.019951720402075e-015	2.445742e-013	2.717724e-014	8.999228e+000
3.162277660168441e-015	2.561006e-013	2.845806e-014	8.999228e+000
3.311311214825976e-015	2.681702e-013	2.979925e-014	8.999228e+000
3.467368504525385e-015	2.808087e-013	3.120364e-014	8.999228e+000
3.630780547701085e-015	2.940428e-013	3.267422e-014	8.999228e+000
3.801893963205687e-015	3.079006e-013	3.421411e-014	8.999228e+000
3.981071705535052e-015	3.224115e-013	3.582658e-014	8.999228e+000
4.168693834703437e-015	3.376063e-013	3.751503e-014	8.999228e+000
4.365158322401747e-015	3.535172e-013	3.928306e-014	8.999228e+000
4.570881896148841e-015	3.701780e-013	4.113441e-014	8.999228e+000
4.786300923226479e-015	3.876239e-013	4.307302e-014	8.999228e+000
5.011872336272823e-015	4.058921e-013	4.510299e-014	8.999228e+000
5.248074602497832e-015	4.250212e-013	4.722862e-014	8.999228e+000
5.495408738576357e-015	4.450518e-013	4.945444e-014	8.999228e+000
5.754399373371687e-015	4.660264e-013	5.178515e-014	8.999228e+000
6.025595860743701e-015	4.879896e-013	5.422571e-014	8.999228e+000
6.309573444802062e-015	5.109878e-013	5.678129e-014	8.999228e+000
6.606934480076096e-015	5.350700e-013	5.945732e-014	8.999228e+000
6.918309709189508e-015	5.602870e-013	6.225945e-014	8.999228e+000
7.244359600750051e-015	5.866926e-013	6.519365e-014	8.999228e+000
7.585775750291996e-015	6.143425e-013	6.826613e-014	8.999228e+000
7.943282347242981e-015	6.432956e-013	7.148341e-014	8.999228e+000
8.317637711026884e-015	6.736131e-013	7.485232e-014	8.999228e+000
8.709635899560990e-015	7.053596e-013	7.838000e-014	8.999228e+000
9.120108393559291e-015	7.386022e-013	8.207394e-014	8.999228e+000
9.549925860214562e-015	7.734114e-013	8.594197e-014	8.999228e+000
1.000000000000021e-014	8.098612e-013	8.999229e-014	8.999228e+000
1.047128548050922e-014	8.480287e-013	9.423349e-014	8.999228e+000
1.096478196143209e-014	8.879951e-013	9.867458e-014	8.999228e+000
1.148153621496908e-014	9.298450e-013	1.033250e-013	8.999228e+000
1.202264434617439e-014	9.736673e-013	1.081945e-013	8.999228e+000
1.258925411794195e-014	1.019555e-012	1.132936e-013	8.999228e+000
1.318256738556436e-014	1.067605e-012	1.186329e-013	8.999228e+000
1.380384264602915e-014	1.117920e-012	1.242239e-013	8.999228e+000
1.445439770745959e-014	1.170606e-012	1.300784e-013	8.999228e+000
1.513561248436242e-014	1.225774e-012	1.362088e-013	8.999228e+000
1.584893192461149e-014	1.283543e-012	1.426282e-013	8.999228e+000
1.659586907437598e-014	1.344035e-012	1.493500e-013	8.999228e+000
1.737800828749414e-014	1.407377e-012	1.563887e-013	8.999228e+000
1.819700858610024e-014	1.473705e-012	1.637590e-013	8.999228e+000
1.905460717963290e-014	1.543159e-012	1.714768e-013	8.999228e+000
1.995262314968925e-014	1.615885e-012	1.795582e-013	8.999228e+000
2.089296130854087e-014	1.692040e-012	1.880205e-013	8.999228e+000
2.187761623949603e-014	1.771783e-012	1.968817e-013	8.999228e+000
2.290867652767826e-014	1.855285e-012	2.061604e-013	8.999228e+000
2.398832919019546e-014	1.942722e-012	2.158765e-013	8.999228e+000
2.511886431509638e-014	2.034279e-012	2.260504e-013	8.999228e+000
2.630267991895443e-014	2.130152e-012	2.367038e-013	8.999228e+000
2.754228703338230e-014	2.230543e-012	2.478594e-013	8.999228e+000
2.884031503126673e-014	2.335665e-012	2.595406e-013	8.999228e+000
3.019951720402087e-014	2.445742e-012	2.717724e-013	8.999228e+000
3.162277660168453e-014	2.561006e-012	2.845806e-013	8.999228e+000
3.311311214825989e-014	2.681702e-012	2.979925e-013	8.999228e+000
3.467368504525398e-014	2.808087e-012	3.120364e-013	8.999228e+000
3.630780547701100e-014	2.940428e-012	3.267422e-013	8.999228e+000
3.801893963205702e-014	3.079006e-012	3.421411e-013	8.999228e+000
3.981071705535067e-014	3.224115e-012	3.582657e-013	8.999228e+000
4.168693834703453e-014	3.376063e-012	3.751503e-013	8.999228e+000
4.365158322401764e-014	3.535172e-012	3.928306e-013	8.999228e+000
4.570881896148860e-014	3.701780e-012	4.113441e-013	8.999228e+000
4.786300923226498e-014	3.876239e-012	4.307302e-013	8.999228e+000
5.011872336272844e-014	4.058921e-012	4.510299e-013	8.999228e+000
5.248074602497853e-014	4.250212e-012	4.722862e-013	8.999228e+000
5.495408738576379e-014	4.450518e-012	4.945444e-013	8.999228e+000
5.754399373371709e-014	4.660264e-012	5.178515e-013	8.999228e+000
6.025595860743724e-014	4.879896e-012	5.422572e-013	8.999228e+000
6.309573444802087e-014	5.109878e-012	5.678129e-013	8.999228e+000
6.606934480076123e-014	5.350700e-012	5.945732e-013	8.999228e+000
6.918309709189536e-014	5.602870e-012	6.225945e-013	8.999228e+000
7.244359600750081e-014	5.866926e-012	6.519365e-013	8.999228e+000
7.585775750292027e-014	6.143425e-012	6.826613e-013	8.999228e+000
7.943282347243014e-014	6.432956e-012	7.148342e-013	8.999228e+000
8.317637711026919e-014	6.736132e-012	7.485233e-013	8.999228e+000
8.709635899561026e-014	7.053596e-012	7.838001e-013	8.999228e+000
9.120108393559328e-014	7.386022e-012	8.207394e-013	8.999228e+000
9.549925860214602e-014	7.734114e-012	8.594197e-013	8.999228e+000
1.000000000000025e-013	8.098612e-012	8.999229e-013	8.999228e+000
1.047128548050926e-013	8.480288e-012	9.423350e-013	8.999228e+000
1.096478196143213e-013	8.879951e-012	9.867458e-013	8.999228e+000
1.148153621496912e-013	9.298451e-012	1.033250e-012	8.999228e+000
1.202264434617444e-013	9.736673e-012	1.081945e-012	8.999228e+000
1.258925411794200e-013	1.019555e-011	1.132936e-012	8.999228e+000
1.318256738556441e-013	1.067605e-011	1.186329e-012	8.999228e+000
1.380384264602921e-013	1.117920e-011	1.242239e-012	8.999228e+000
1.445439770745965e-013	1.170606e-011	1.300784e-012	8.999228e+000
1.513561248436248e-013	1.225774e-011	1.362088e-012	8.999228e+000
1.584893192461155e-013	1.283543e-011	1.426282e-012	8.999228e+000
1.659586907437604e-013	1.344035e-011	1.493500e-012	8.999228e+000
1.737800828749421e-013	1.407377e-011	1.563887e-012	8.999228e+000
1.819700858610031e-013	1.473705e-011	1.637590e-012	8.999228e+000
1.905460717963298e-013	1.543159e-011	1.714768e-012	8.999228e+000
1.995262314968933e-013	1.615885e-011	1.795582e-012	8.999228e+000
2.089296130854095e-013	1.692040e-011	1.880205e-012	8.999228e+000
2.187761623949611e-013	1.771783e-011	1.968817e-012	8.999228e+000
2.290867652767834e-013	1.855285e-011	2.061604e-012	8.999228e+000
2.398832919019554e-013	1.942722e-011	2.158765e-012	8.999228e+000
2.511886431509647e-013	2.034279e-011	2.260504e-012	8.999228e+000
2.630267991895452e-013	2.130152e-011	2.367038e-012	8.999228e+000
2.754228703338240e-013	2.230543e-011	2.478594e-012	8.999228e+000
2.884031503126683e-013	2.335665e-011	2.595406e-012	8.999228e+000
3.019951720402098e-013	2.445742e-011	2.717724e-012	8.999228e+000
3.162277660168465e-013	2.561006e-011	2.845806e-012	8.999228e+000
3.311311214826001e-013	2.681702e-011	2.979925e-012	8.999228e+000
3.467368504525411e-013	2.808087e-011	3.120364e-012	8.999228e+000
3.630780547701112e-013	2.940428e-011	3.267423e-012	8.999228e+000
3.801893963205716e-013	3.079006e-011	3.421411e-012	8.999228e+000
3.981071705535081e-013	3.224115e-011	3.582658e-012	8.999228e+000
4.168693834703468e-013	3.376063e-011	3.751503e-012	8.999228e+000
4.365158322401779e-013	3.535172e-011	3.928306e-012	8.999228e+000
4.570881896148876e-013	3.701780e-011	4.113441e-012	8.999228e+000
4.786300923226515e-013	3.876239e-011	4.307302e-012	8.999228e+000
5.011872336272861e-013	4.058921e-011	4.510298e-012	8.999228e+000
5.248074602497871e-013	4.250212e-011	4.722862e-012	8.999228e+000
5.495408738576398e-013	4.450518e-011	4.945444e-012	8.999228e+000
5.754399373371730e-013	4.660265e-011	5.178516e-012	8.999228e+000
6.025595860743747e-013	4.879896e-011	5.422572e-012	8.999228e+000
6.309573444802110e-013	5.109878e-011	5.678129e-012	8.999228e+000
6.606934480076147e-013	5.350699e-011	5.945731e-012	8.999228e+000
6.918309709189561e-013	5.602870e-011	6.225945e-012	8.999228e+000
7.244359600750107e-013	5.866925e-011	6.519365e-012	8.999228e+000
7.585775750292054e-013	6.143425e-011	6.826613e-012	8.999228e+000
7.943282347243042e-013	6.432956e-011	7.148341e-012	8.999228e+000
8.317637711026948e-013	6.736132e-011	7.485233e-012	8.999228e+000
8.709635899561055e-013	7.053595e-011	7.838000e-012	8.999228e+000
9.120108393559360e-013	7.386021e-011	8.207394e-012	8.999228e+000
9.549925860214636e-013	7.734114e-011	8.594197e-012	8.999228e+000
1.000000000000029e-012	8.098611e-011	8.999228e-012	8.999228e+000
1.047128548050930e-012	8.480287e-011	9.423349e-012	8.999228e+000
1.096478196143217e-012	8.879951e-011	9.867458e-012	8.999228e+000
1.148153621496916e-012	9.298450e-011	1.033250e-011	8.999228e+000
1.202264434617448e-012	9.736673e-011	1.081945e-011	8.999228e+000
1.258925411794204e-012	1.019555e-010	1.132936e-011	8.999228e+000
1.318256738556446e-012	1.067605e-010	1.186329e-011	8.999228e+000
1.380384264602926e-012	1.117920e-010	1.242239e-011	8.999228e+000
1.445439770745970e-012	1.170606e-010	1.300784e-011	8.999228e+000
1.513561248436253e-012	1.225774e-010	1.362088e-011	8.999228e+000
1.584893192461161e-012	1.283543e-010	1.426282e-011	8.999228e+000
1.659586907437610e-012	1.344035e-010	1.493500e-011	8.999228e+000
1.737800828749427e-012	1.407377e-010	1.563887e-011	8.999228e+000
1.819700858610038e-012	1.473705e-010	1.637590e-011	8.999228e+000
1.905460717963304e-012	1.543159e-010	1.714768e-011	8.999228e+000
1.995262314968940e-012	1.615886e-010	1.795582e-011	8.999228e+000
2.089296130854102e-012	1.692040e-010	1.880205e-011	8.999228e+000
2.187761623949618e-012	1.771783e-010	1.968817e-011	8.999228e+000
2.290867652767842e-012	1.855285e-010	2.061604e-011	8.999228e+000
2.398832919019563e-012	1.942722e-010	2.158765e-011	8.999228e+000
2.511886431509657e-012	2.034279e-010	2.260504e-011	8.999228e+000
2.630267991895462e-012	2.130152e-010	2.367038e-011	8.999228e+000
2.754228703338251e-012	2.230543e-010	2.478593e-011	8.999228e+000
2.884031503126695e-012	2.335665e-010	2.595406e-011	8.999228e+000
3.019951720402110e-012	2.445742e-010	2.717724e-011	8.999228e+000
3.162277660168478e-012	2.561006e-010	2.845806e-011	8.999228e+000
3.311311214826014e-012	2.681702e-010	2.979925e-011	8.999228e+000
3.467368504525425e-012	2.808087e-010	3.120364e-011	8.999228e+000
3.630780547701127e-012	2.940428e-010	3.267422e-011	8.999228e+000
3.801893963205731e-012	3.079006e-010	3.421411e-011	8.999228e+000
3.981071705535098e-012	3.224115e-010	3.582657e-011	8.999228e+000
4.168693834703486e-012	3.376063e-010	3.751503e-011	8.999228e+000
4.365158322401798e-012	3.535172e-010	3.928306e-011	8.999228e+000
4.570881896148896e-012	3.701780e-010	4.113441e-011	8.999228e+000
4.786300923226537e-012	3.876239e-010	4.307302e-011	8.999228e+000
5.011872336272884e-012	4.058921e-010	4.510299e-011	8.999228e+000
5.248074602497895e-012	4.250212e-010	4.722862e-011	8.999228e+000
5.495408738576423e-012	4.450518e-010	4.945444e-011	8.999228e+000
5.754399373371756e-012	4.660265e-010	5.178516e-011	8.999228e+000
6.025595860743773e-012	4.879896e-010	5.422571e-011	8.999228e+000
6.309573444802137e-012	5.109878e-010	5.678129e-011	8.999228e+000
6.606934480076175e-012	5.350700e-010	5.945731e-011	8.999228e+000
6.918309709189591e-012	5.602871e-010	6.225945e-011	8.999228e+000
7.244359600750138e-012	5.866925e-010	6.519365e-011	8.999228e+000
7.585775750292086e-012	6.143425e-010	6.826613e-011	8.999228e+000
7.943282347243075e-012	6.432956e-010	7.148342e-011	8.999228e+000
8.317637711026983e-012	6.736132e-010	7.485233e-011	8.999228e+000
8.709635899561093e-012	7.053596e-010	7.838000e-011	8.999228e+000
9.120108393559398e-012	7.386022e-010	8.207394e-011	8.999228e+000
9.549925860214675e-012	7.734114e-010	8.594197e-011	8.999228e+000
1.000000000000033e-011	8.098612e-010	8.999229e-011	8.999228e+000
1.047128548050934e-011	8.480288e-010	9.423350e-011	8.999228e+000
1.096478196143222e-011	8.879951e-010	9.867458e-011	8.999228e+000
1.148153621496921e-011	9.298450e-010	1.033250e-010	8.999228e+000
1.202264434617453e-011	9.736673e-010	1.081945e-010	8.999228e+000
1.258925411794210e-011	1.019555e-009	1.132936e-010	8.999228e+000
1.318256738556452e-011	1.067605e-009	1.186329e-010	8.999228e+000
1.380384264602932e-011	1.117920e-009	1.242239e-010	8.999228e+000
1.445439770745977e-011	1.170606e-009	1.300784e-010	8.999228e+000
1.513561248436260e-011	1.225774e-009	1.362088e-010	8.999228e+000
1.584893192461167e-011	1.283543e-009	1.426282e-010	8.999228e+000
1.659586907437617e-011	1.344035e-009	1.493500e-010	8.999228e+000
