V(out)	I(R_load)
6.917849e-005	9.999333e+000
7.243876e-005	9.999333e+000
7.585270e-005	9.999333e+000
7.942753e-005	9.999333e+000
8.317083e-005	9.999333e+000
8.709056e-005	9.999333e+000
9.119500e-005	9.999333e+000
9.549289e-005	9.999333e+000
9.999333e-005	9.999333e+000
1.047059e-004	9.999333e+000
1.096405e-004	9.999333e+000
1.148077e-004	9.999333e+000
1.202184e-004	9.999333e+000
1.258842e-004	9.999333e+000
1.318169e-004	9.999333e+000
1.380292e-004	9.999333e+000
1.445343e-004	9.999333e+000
1.513460e-004	9.999333e+000
1.584788e-004	9.999333e+000
1.659476e-004	9.999333e+000
1.737685e-004	9.999333e+000
1.819579e-004	9.999333e+000
1.905334e-004	9.999333e+000
1.995129e-004	9.999333e+000
2.089157e-004	9.999333e+000
2.187616e-004	9.999333e+000
2.290715e-004	9.999333e+000
2.398673e-004	9.999333e+000
2.511719e-004	9.999333e+000
2.630092e-004	9.999333e+000
2.754045e-004	9.999333e+000
2.883839e-004	9.999333e+000
3.019750e-004	9.999332e+000
3.162067e-004	9.999332e+000
3.311090e-004	9.999332e+000
3.467137e-004	9.999332e+000
3.630538e-004	9.999332e+000
3.801640e-004	9.999332e+000
3.980806e-004	9.999332e+000
4.168416e-004	9.999332e+000
4.364867e-004	9.999332e+000
4.570577e-004	9.999332e+000
4.785981e-004	9.999332e+000
5.011538e-004	9.999332e+000
5.247724e-004	9.999332e+000
5.495042e-004	9.999332e+000
5.754015e-004	9.999332e+000
6.025193e-004	9.999332e+000
6.309152e-004	9.999332e+000
6.606493e-004	9.999331e+000
6.917847e-004	9.999331e+000
7.243875e-004	9.999331e+000
7.585268e-004	9.999331e+000
7.942751e-004	9.999331e+000
8.317081e-004	9.999331e+000
8.709054e-004	9.999331e+000
9.119498e-004	9.999331e+000
9.549287e-004	9.999331e+000
9.999331e-004	9.999331e+000
1.047058e-003	9.999331e+000
1.096405e-003	9.999331e+000
1.148077e-003	9.999331e+000
1.202184e-003	9.999331e+000
1.258841e-003	9.999331e+000
1.318168e-003	9.999331e+000
1.380292e-003	9.999330e+000
1.445343e-003	9.999330e+000
1.513460e-003	9.999330e+000
1.584787e-003	9.999330e+000
1.659476e-003	9.999330e+000
1.737684e-003	9.999329e+000
1.819579e-003	9.999329e+000
1.905333e-003	9.999329e+000
1.995128e-003	9.999329e+000
2.089156e-003	9.999328e+000
2.187615e-003	9.999328e+000
2.290714e-003	9.999328e+000
2.398672e-003	9.999327e+000
2.511717e-003	9.999327e+000
2.630091e-003	9.999327e+000
2.754043e-003	9.999326e+000
2.883837e-003	9.999326e+000
3.019748e-003	9.999326e+000
3.162064e-003	9.999325e+000
3.311088e-003	9.999325e+000
3.467134e-003	9.999324e+000
3.630535e-003	9.999324e+000
3.801637e-003	9.999323e+000
3.980802e-003	9.999323e+000
4.168411e-003	9.999322e+000
4.364862e-003	9.999322e+000
4.570572e-003	9.999321e+000
4.785975e-003	9.999320e+000
5.011532e-003	9.999320e+000
5.247717e-003	9.999319e+000
5.495034e-003	9.999318e+000
