V(out)	I(R_load)
6.551226e-007	9.915682e+000
6.859976e-007	9.915682e+000
7.183276e-007	9.915682e+000
7.521814e-007	9.915682e+000
7.876306e-007	9.915682e+000
8.247505e-007	9.915682e+000
8.636198e-007	9.915682e+000
9.043209e-007	9.915682e+000
9.469402e-007	9.915682e+000
9.915682e-007	9.915682e+000
1.038299e-006	9.915682e+000
1.087233e-006	9.915682e+000
1.138473e-006	9.915682e+000
1.192127e-006	9.915682e+000
1.248310e-006	9.915682e+000
1.307141e-006	9.915682e+000
1.368745e-006	9.915682e+000
1.433252e-006	9.915682e+000
1.500799e-006	9.915682e+000
1.571530e-006	9.915682e+000
1.645594e-006	9.915682e+000
1.723148e-006	9.915682e+000
1.804357e-006	9.915682e+000
1.889394e-006	9.915682e+000
1.978439e-006	9.915682e+000
2.071680e-006	9.915682e+000
2.169315e-006	9.915682e+000
2.271551e-006	9.915682e+000
2.378606e-006	9.915682e+000
2.490706e-006	9.915682e+000
2.608090e-006	9.915682e+000
2.731005e-006	9.915682e+000
2.859714e-006	9.915682e+000
2.994488e-006	9.915682e+000
3.135614e-006	9.915682e+000
3.283391e-006	9.915682e+000
3.438132e-006	9.915682e+000
3.600166e-006	9.915682e+000
3.769837e-006	9.915682e+000
3.947504e-006	9.915682e+000
4.133544e-006	9.915682e+000
4.328352e-006	9.915682e+000
4.532341e-006	9.915682e+000
4.745943e-006	9.915682e+000
4.969613e-006	9.915682e+000
5.203824e-006	9.915682e+000
5.449072e-006	9.915682e+000
5.705879e-006	9.915682e+000
5.974789e-006	9.915682e+000
6.256372e-006	9.915682e+000
6.551226e-006	9.915682e+000
6.859976e-006	9.915682e+000
7.183276e-006	9.915682e+000
7.521814e-006	9.915682e+000
7.876306e-006	9.915682e+000
8.247504e-006	9.915682e+000
8.636198e-006	9.915682e+000
9.043209e-006	9.915682e+000
9.469402e-006	9.915682e+000
9.915681e-006	9.915682e+000
1.038299e-005	9.915682e+000
1.087233e-005	9.915682e+000
1.138473e-005	9.915682e+000
1.192127e-005	9.915682e+000
1.248310e-005	9.915682e+000
1.307141e-005	9.915682e+000
1.368745e-005	9.915682e+000
1.433252e-005	9.915682e+000
1.500799e-005	9.915682e+000
1.571530e-005	9.915682e+000
1.645594e-005	9.915682e+000
1.723148e-005	9.915682e+000
1.804357e-005	9.915682e+000
1.889394e-005	9.915682e+000
1.978439e-005	9.915682e+000
2.071679e-005	9.915682e+000
2.169315e-005	9.915682e+000
2.271551e-005	9.915682e+000
2.378606e-005	9.915682e+000
2.490707e-005	9.915682e+000
2.608090e-005	9.915682e+000
2.731005e-005	9.915682e+000
2.859714e-005	9.915682e+000
2.994488e-005	9.915682e+000
3.135614e-005	9.915681e+000
3.283391e-005	9.915681e+000
3.438132e-005	9.915681e+000
3.600166e-005	9.915681e+000
3.769837e-005	9.915681e+000
3.947504e-005	9.915681e+000
4.133544e-005	9.915681e+000
4.328352e-005	9.915681e+000
4.532341e-005	9.915681e+000
4.745943e-005	9.915681e+000
4.969613e-005	9.915681e+000
5.203823e-005	9.915681e+000
5.449072e-005	9.915681e+000
5.705879e-005	9.915681e+000
5.974789e-005	9.915681e+000
6.256372e-005	9.915681e+000
6.551226e-005	9.915681e+000
6.859975e-005	9.915681e+000
7.183276e-005	9.915681e+000
7.521813e-005	9.915681e+000
7.876306e-005	9.915681e+000
8.247504e-005	9.915681e+000
8.636197e-005	9.915681e+000
9.043208e-005	9.915681e+000
9.469402e-005	9.915681e+000
9.915681e-005	9.915681e+000
1.038299e-004	9.915681e+000
1.087233e-004	9.915681e+000
1.138473e-004	9.915681e+000
1.192127e-004	9.915681e+000
1.248310e-004	9.915681e+000
1.307141e-004	9.915681e+000
1.368745e-004	9.915681e+000
1.433252e-004	9.915681e+000
1.500799e-004	9.915681e+000
1.571529e-004	9.915681e+000
1.645593e-004	9.915680e+000
1.723148e-004	9.915680e+000
1.804357e-004	9.915680e+000
1.889394e-004	9.915680e+000
1.978438e-004	9.915680e+000
2.071679e-004	9.915680e+000
2.169314e-004	9.915680e+000
2.271551e-004	9.915680e+000
2.378606e-004	9.915680e+000
2.490706e-004	9.915680e+000
2.608089e-004	9.915680e+000
2.731005e-004	9.915680e+000
2.859713e-004	9.915680e+000
2.994487e-004	9.915679e+000
3.135613e-004	9.915679e+000
3.283390e-004	9.915679e+000
3.438131e-004	9.915679e+000
3.600165e-004	9.915679e+000
3.769836e-004	9.915679e+000
3.947503e-004	9.915679e+000
4.133543e-004	9.915679e+000
4.328350e-004	9.915678e+000
4.532340e-004	9.915678e+000
4.745942e-004	9.915678e+000
4.969611e-004	9.915678e+000
5.203822e-004	9.915678e+000
5.449070e-004	9.915678e+000
5.705877e-004	9.915677e+000
5.974786e-004	9.915677e+000
6.256370e-004	9.915677e+000
6.551223e-004	9.915677e+000
6.859972e-004	9.915676e+000
7.183272e-004	9.915676e+000
7.521809e-004	9.915676e+000
7.876302e-004	9.915676e+000
8.247500e-004	9.915675e+000
8.636192e-004	9.915675e+000
9.043203e-004	9.915675e+000
9.469396e-004	9.915674e+000
9.915674e-004	9.915674e+000
1.038298e-003	9.915674e+000
1.087232e-003	9.915673e+000
1.138472e-003	9.915673e+000
1.192126e-003	9.915673e+000
1.248309e-003	9.915672e+000
1.307140e-003	9.915672e+000
1.368744e-003	9.915671e+000
1.433250e-003	9.915671e+000
1.500797e-003	9.915670e+000
1.571528e-003	9.915670e+000
1.645592e-003	9.915669e+000
1.723146e-003	9.915669e+000
1.804355e-003	9.915668e+000
1.889392e-003	9.915668e+000
1.978436e-003	9.915668e+000
2.071676e-003	9.915667e+000
2.169311e-003	9.915666e+000
2.271548e-003	9.915665e+000
2.378602e-003	9.915665e+000
2.490702e-003	9.915664e+000
2.608085e-003	9.915663e+000
2.731000e-003	9.915662e+000
2.859708e-003	9.915661e+000
2.994481e-003	9.915660e+000
3.135607e-003	9.915659e+000
3.283383e-003	9.915658e+000
3.438124e-003	9.915656e+000
3.600157e-003	9.915655e+000
3.769827e-003	9.915654e+000
3.947493e-003	9.915653e+000
4.133531e-003	9.915651e+000
4.328338e-003	9.915650e+000
4.532326e-003	9.915648e+000
4.745927e-003	9.915647e+000
4.969595e-003	9.915646e+000
5.203804e-003	9.915644e+000
5.449051e-003	9.915642e+000
5.705855e-003	9.915640e+000
5.974763e-003	9.915638e+000
6.256343e-003	9.915636e+000
6.551194e-003	9.915634e+000
6.859941e-003	9.915631e+000
7.183238e-003	9.915629e+000
7.521772e-003	9.915627e+000
7.876260e-003	9.915624e+000
8.247455e-003	9.915622e+000
8.636143e-003	9.915619e+000
9.043149e-003	9.915615e+000
9.469336e-003	9.915612e+000
9.915609e-003	9.915609e+000
1.038291e-002	9.915606e+000
1.087224e-002	9.915602e+000
1.138463e-002	9.915599e+000
1.192117e-002	9.915594e+000
1.248299e-002	9.915590e+000
1.307129e-002	9.915586e+000
1.368731e-002	9.915582e+000
1.433237e-002	9.915577e+000
1.500783e-002	9.915572e+000
1.571511e-002	9.915566e+000
1.645574e-002	9.915562e+000
1.723126e-002	9.915556e+000
1.804333e-002	9.915549e+000
1.889368e-002	9.915544e+000
1.978410e-002	9.915537e+000
2.071648e-002	9.915530e+000
2.169280e-002	9.915523e+000
2.271513e-002	9.915516e+000
2.378565e-002	9.915507e+000
2.490661e-002	9.915500e+000
