time	V(out)
4.041295400871432e-004	1.734763e-001
4.041578023907450e-004	1.709342e-001
4.041858698356516e-004	1.690201e-001
4.042420047254648e-004	1.657491e-001
4.043272879024814e-004	1.613235e-001
4.044978542565144e-004	1.537029e-001
4.046588672919340e-004	1.474094e-001
4.046779739291609e-004	1.467438e-001
4.047161872036147e-004	1.455172e-001
4.047926137525223e-004	1.431982e-001
4.048863306797177e-004	1.405666e-001
4.050000000000000e-004	1.373280e-001
4.050113669320283e-004	1.373506e-001
4.050341007960847e-004	1.372678e-001
4.050795685241976e-004	1.371741e-001
4.051386115584344e-004	1.371643e-001
4.052566976269077e-004	1.371662e-001
4.054928697638546e-004	1.371658e-001
4.059652140377482e-004	1.371660e-001
4.069099025855355e-004	1.371659e-001
4.078864650855355e-004	1.371659e-001
4.088630275855355e-004	1.371659e-001
4.098395900855355e-004	1.371659e-001
4.108161525855355e-004	1.371659e-001
4.117927150855355e-004	1.371659e-001
4.127692775855355e-004	1.371659e-001
4.137458400855355e-004	1.371659e-001
4.147224025855355e-004	1.371659e-001
4.156989650855355e-004	1.371659e-001
4.166755275855355e-004	1.371659e-001
4.176520900855355e-004	1.371659e-001
4.186286525855355e-004	1.371659e-001
4.196052150855355e-004	1.371659e-001
4.205817775855355e-004	1.371659e-001
4.215583400855355e-004	1.371659e-001
4.225349025855355e-004	1.371659e-001
4.235114650855355e-004	1.371659e-001
4.244880275855355e-004	1.371659e-001
4.254645900855355e-004	1.371659e-001
4.264411525855355e-004	1.371659e-001
4.274177150855355e-004	1.371659e-001
4.283942775855355e-004	1.371659e-001
4.293708400855355e-004	1.371659e-001
4.303474025855355e-004	1.371659e-001
4.313239650855355e-004	1.371659e-001
4.323005275855355e-004	1.371659e-001
4.332770900855355e-004	1.371659e-001
4.342536525855355e-004	1.371659e-001
4.352302150855355e-004	1.371659e-001
4.362067775855355e-004	1.371659e-001
4.371833400855355e-004	1.371659e-001
4.381599025855355e-004	1.371659e-001
4.391364650855355e-004	1.371659e-001
4.401130275855355e-004	1.371659e-001
4.410895900855355e-004	1.371659e-001
4.420661525855355e-004	1.371659e-001
4.430427150855355e-004	1.371659e-001
4.440192775855355e-004	1.371659e-001
4.449958400855355e-004	1.371659e-001
4.459724025855355e-004	1.371659e-001
4.469489650855355e-004	1.371659e-001
4.479255275855355e-004	1.371659e-001
4.489020900855355e-004	1.371659e-001
4.498786525855355e-004	1.371659e-001
4.508552150855355e-004	1.371659e-001
4.528083400855355e-004	1.371659e-001
4.537849025855355e-004	1.371659e-001
4.540234375000001e-004	1.371659e-001
4.545005073289292e-004	1.371659e-001
4.550000000000000e-004	1.371652e-001
4.550499492671071e-004	1.381629e-001
4.551498478013213e-004	1.406799e-001
4.553496448697496e-004	1.470782e-001
4.556605451079037e-004	1.610873e-001
4.560836490357501e-004	1.919249e-001
4.563919580522256e-004	2.309996e-001
4.565423715878831e-004	2.648849e-001
4.566373486844581e-004	3.000250e-001
4.566969766108387e-004	3.348105e-001
4.567461184348104e-004	3.806124e-001
4.567841510666881e-004	4.451659e-001
4.568200593389235e-004	5.616962e-001
4.568623188364749e-004	8.049605e-001
4.569281685239438e-004	1.400403e+000
4.569862499375755e-004	2.174055e+000
4.570225889839650e-004	2.883923e+000
4.570610443426189e-004	3.903054e+000
4.571023262891819e-004	5.279721e+000
4.571746355123364e-004	8.162205e+000
4.572487623617212e-004	1.162391e+001
4.573805575154770e-004	1.867669e+001
4.575664568044159e-004	2.927366e+001
4.577829142578145e-004	4.047406e+001
4.579268044435858e-004	4.482777e+001
4.581000606928389e-004	4.615408e+001
4.582400692739578e-004	4.618259e+001
4.583923166967096e-004	4.616685e+001
4.586003943835312e-004	4.617283e+001
4.588410204054858e-004	4.617117e+001
4.591969083851823e-004	4.617189e+001
4.595451379924090e-004	4.617167e+001
4.600000000000000e-004	4.617053e+001
4.600011985686253e-004	4.617061e+001
4.600035957058759e-004	4.617072e+001
4.600073777636858e-004	4.617085e+001
4.600100057940312e-004	4.617093e+001
4.600124946793013e-004	4.617100e+001
4.600152372263870e-004	4.617107e+001
4.600181795743053e-004	4.617114e+001
4.600209418491589e-004	4.617120e+001
4.600236167733363e-004	4.617126e+001
4.600264445152951e-004	4.617131e+001
4.600291314941229e-004	4.617136e+001
4.600320175703007e-004	4.617141e+001
4.600346558778773e-004	4.617144e+001
4.600376032322358e-004	4.617149e+001
4.600401502808847e-004	4.617152e+001
4.600431997344497e-004	4.617155e+001
4.600455522075669e-004	4.617158e+001
4.600487662659774e-004	4.617161e+001
4.600512587108742e-004	4.617163e+001
4.600545114691560e-004	4.617166e+001
4.600573317315374e-004	4.617168e+001
4.600606228565468e-004	4.617170e+001
4.600638107437812e-004	4.617172e+001
4.600672309002995e-004	4.617174e+001
