time	V(OUT)*Id(M1)+V(N144)*Ig(M1)
3.581076869350529e-004	1.698843e-002
3.582493880766161e-004	5.468490e-003
3.584008001537377e-004	1.370705e-002
3.586224361265150e-004	1.084290e-002
3.588612350523095e-004	1.193662e-002
3.592073851572795e-004	1.181781e-002
3.595795467249553e-004	1.235596e-002
3.600000000000000e-004	4.142552e-002
3.600011738597838e-004	2.329994e-002
3.600035215793512e-004	1.104926e-002
3.600070739302913e-004	6.970669e-003
3.600097781847097e-004	4.841807e-003
3.600123039782723e-004	3.521515e-003
3.600150494414853e-004	2.540165e-003
3.600179663921887e-004	1.805435e-003
3.600206891589907e-004	1.331209e-003
3.600232897065446e-004	1.013044e-003
3.600260744914526e-004	7.761593e-004
3.600286340316415e-004	6.160877e-004
3.600314443220677e-004	4.918918e-004
3.600338766835868e-004	4.099736e-004
3.600366868149041e-004	3.407151e-004
3.600388947519702e-004	2.971582e-004
3.600417079712745e-004	2.556319e-004
3.600437246503422e-004	2.303352e-004
3.600464761246343e-004	2.056917e-004
3.600485714308882e-004	1.879569e-004
3.600511353048780e-004	1.719835e-004
3.600533550828247e-004	1.579149e-004
3.600557827407843e-004	1.462064e-004
3.600580683235904e-004	1.345914e-004
3.600604573272698e-004	1.254202e-004
3.600628196923620e-004	1.155611e-004
3.600652345529528e-004	1.083634e-004
3.600679203225703e-004	9.916474e-005
3.600703935734061e-004	9.266761e-005
3.600732954048706e-004	8.429888e-005
3.600759640595721e-004	7.826511e-005
3.600790035370419e-004	7.096670e-005
3.600819897011927e-004	6.547474e-005
3.600854354726313e-004	5.866786e-005
3.600889911054412e-004	5.333164e-005
3.600931819909942e-004	4.678661e-005
3.600976486821154e-004	4.146753e-005
3.601030642556262e-004	3.513643e-005
3.601089214711425e-004	2.995240e-005
3.601162837351912e-004	2.400980e-005
3.601241902409990e-004	1.934336e-005
3.601346641785626e-004	1.418607e-005
3.601454779635246e-004	1.057485e-005
3.601610562650840e-004	6.702576e-006
3.601758773199258e-004	4.466382e-006
3.601973782568700e-004	2.379767e-006
3.602183023318131e-004	1.390650e-006
3.602519832296460e-004	5.161149e-007
3.602875842987707e-004	2.429759e-007
3.603490023331302e-004	2.798980e-008
3.604285155349371e-004	3.334663e-008
3.605800616690219e-004	-6.436090e-009
3.990234375000000e-004	9.426589e-009
4.000000000000000e-004	3.308316e-005
4.000021484391322e-004	-2.615680e-003
4.000064453173966e-004	-6.472777e-003
4.000150390739253e-004	-1.072409e-002
4.000207113777754e-004	-1.193404e-002
4.000272437560565e-004	-1.235627e-002
4.000363053574351e-004	-1.255442e-002
4.000544285601923e-004	-1.263537e-002
4.000862191852171e-004	-1.262916e-002
4.001498004352666e-004	-1.256905e-002
4.002769629353655e-004	-1.243887e-002
4.005312879355634e-004	-1.217295e-002
4.010399379359593e-004	-1.164123e-002
4.020165004359593e-004	2.589995e+001
4.029930629359593e-004	1.599450e+002
4.033666798526518e-004	2.775609e+002
4.036130339865217e-004	3.216240e+002
4.037706420404951e-004	2.690735e+002
4.038954821069123e-004	1.579171e+002
4.039591749167417e-004	7.766762e+001
4.039943507993013e-004	3.599899e+001
4.040223278343480e-004	1.362203e+001
4.040384114504116e-004	5.705874e+000
4.040458428993951e-004	3.576166e+000
4.040534830472463e-004	2.444107e+000
4.040586176608244e-004	2.004833e+000
4.040654756246073e-004	1.649853e+000
4.040723545455676e-004	1.427531e+000
4.040805535930197e-004	1.269724e+000
4.040898322428881e-004	1.166334e+000
4.041004043249450e-004	1.102942e+000
4.041154089353422e-004	1.057409e+000
4.041295400871432e-004	1.036801e+000
4.041578023907450e-004	1.017394e+000
4.041858698356516e-004	1.005063e+000
4.042420047254648e-004	9.856940e-001
4.043272879024814e-004	9.596412e-001
4.044978542565144e-004	9.148590e-001
4.046588672919340e-004	8.779135e-001
4.046779739291609e-004	8.740203e-001
4.047161872036147e-004	8.668610e-001
4.047926137525223e-004	8.533026e-001
4.048863306797177e-004	8.379308e-001
4.050000000000000e-004	8.194750e-001
4.050113669320283e-004	8.154143e-001
4.050341007960847e-004	8.105696e-001
4.050795685241976e-004	8.079148e-001
4.051386115584344e-004	8.077036e-001
4.052566976269077e-004	8.077496e-001
4.054928697638546e-004	8.077400e-001
4.059652140377482e-004	8.077432e-001
4.069099025855355e-004	8.077422e-001
4.078864650855355e-004	8.077423e-001
4.088630275855355e-004	8.077422e-001
4.098395900855355e-004	8.077423e-001
4.108161525855355e-004	8.077422e-001
4.117927150855355e-004	8.077423e-001
4.127692775855355e-004	8.077422e-001
4.137458400855355e-004	8.077423e-001
4.147224025855355e-004	8.077423e-001
4.156989650855355e-004	8.077423e-001
4.166755275855355e-004	8.077422e-001
4.176520900855355e-004	8.077423e-001
4.186286525855355e-004	8.077423e-001
4.196052150855355e-004	8.077423e-001
4.205817775855355e-004	8.077422e-001
4.215583400855355e-004	8.077423e-001
4.225349025855355e-004	8.077422e-001
4.235114650855355e-004	8.077423e-001
4.244880275855355e-004	8.077422e-001
4.254645900855355e-004	8.077423e-001
4.264411525855355e-004	8.077422e-001
4.274177150855355e-004	8.077423e-001
4.283942775855355e-004	8.077422e-001
4.293708400855355e-004	8.077423e-001
4.303474025855355e-004	8.077423e-001
4.313239650855355e-004	8.077423e-001
4.323005275855355e-004	8.077422e-001
4.332770900855355e-004	8.077423e-001
4.342536525855355e-004	8.077423e-001
4.352302150855355e-004	8.077424e-001
4.362067775855355e-004	8.077424e-001
4.371833400855355e-004	8.077423e-001
4.381599025855355e-004	8.077422e-001
4.391364650855355e-004	8.077423e-001
4.401130275855355e-004	8.077422e-001
4.410895900855355e-004	8.077423e-001
4.420661525855355e-004	8.077424e-001
4.430427150855355e-004	8.077424e-001
4.440192775855355e-004	8.077423e-001
4.449958400855355e-004	8.077423e-001
4.459724025855355e-004	8.077423e-001
4.469489650855355e-004	8.077423e-001
4.479255275855355e-004	8.077424e-001
4.489020900855355e-004	8.077423e-001
4.498786525855355e-004	8.077422e-001
4.508552150855355e-004	8.077422e-001
4.528083400855355e-004	8.077423e-001
4.537849025855355e-004	8.077423e-001
4.540234375000001e-004	8.077423e-001
4.545005073289292e-004	8.077422e-001
4.550000000000000e-004	8.077385e-001
4.550499492671071e-004	8.077215e-001
4.551498478013213e-004	8.186382e-001
4.553496448697496e-004	8.562191e-001
4.556605451079037e-004	9.390125e-001
4.560836490357501e-004	1.120098e+000
4.563919580522256e-004	1.347837e+000
4.565423715878831e-004	1.543605e+000
4.566373486844581e-004	1.744249e+000
4.566969766108387e-004	1.939533e+000
4.567461184348104e-004	2.189809e+000
4.567841510666881e-004	2.523978e+000
4.568200593389235e-004	3.098065e+000
4.568623188364749e-004	4.252133e+000
4.569281685239438e-004	6.814603e+000
4.569862499375755e-004	9.451153e+000
4.570225889839650e-004	1.109047e+001
4.570610443426189e-004	1.256541e+001
4.571023262891819e-004	1.396762e+001
4.571746355123364e-004	1.532040e+001
4.572487623617212e-004	1.487033e+001
4.573805575154770e-004	1.094328e+001
4.575664568044159e-004	4.169610e+000
4.577829142578145e-004	9.393854e-001
4.579268044435858e-004	4.424687e-001
4.581000606928389e-004	2.062885e-002
4.582400692739578e-004	1.928353e-003
4.583923166967096e-004	1.488948e-002
4.586003943835312e-004	1.041304e-002
4.588410204054858e-004	1.207027e-002
4.591969083851823e-004	1.182024e-002
4.595451379924090e-004	1.238924e-002
4.600000000000000e-004	3.473699e-002
4.600011985686253e-004	2.067260e-002
4.600035957058759e-004	1.072375e-002
4.600073777636858e-004	6.659231e-003
4.600100057940312e-004	4.727034e-003
4.600124946793013e-004	3.516709e-003
4.600152372263870e-004	2.594415e-003
4.600181795743053e-004	1.892965e-003
4.600209418491589e-004	1.435086e-003
4.600236167733363e-004	1.121781e-003
4.600264445152951e-004	8.886730e-004
4.600291314941229e-004	7.248382e-004
4.600320175703007e-004	5.984321e-004
4.600346558778773e-004	5.094232e-004
4.600376032322358e-004	4.356824e-004
4.600401502808847e-004	3.837929e-004
4.600431997344497e-004	3.356605e-004
4.600455522075669e-004	3.037603e-004
4.600487662659774e-004	2.705410e-004
4.600512587108742e-004	2.467471e-004
4.600545114691560e-004	2.226343e-004
4.600573317315374e-004	2.024590e-004
4.600606228565468e-004	1.836457e-004
4.600638107437812e-004	1.658463e-004
4.600672309002995e-004	1.502554e-004
4.600707361720468e-004	1.347621e-004
4.600743600791976e-004	1.215100e-004
4.600781218020029e-004	1.083573e-004
4.600819435728814e-004	9.735252e-005
4.600861286254837e-004	8.589973e-005
4.600900363297350e-004	7.682711e-005
4.600943163040741e-004	6.754619e-005
4.600984557495341e-004	6.012745e-005
4.601030458928365e-004	5.231385e-005
4.601076542150594e-004	4.602985e-005
4.601128253249631e-004	3.933218e-005
4.601181641972509e-004	3.395398e-005
4.601242778440720e-004	2.820078e-005
4.601306747362012e-004	2.366740e-005
4.601382106306583e-004	1.884053e-005
4.601461000191728e-004	1.519542e-005
4.601557149299502e-004	1.137006e-005
4.601656776778319e-004	8.687543e-006
4.601782882483471e-004	5.942154e-006
4.601911173047922e-004	4.227465e-006
4.602079804666318e-004	2.526586e-006
4.602259546365706e-004	1.610426e-006
4.602503571506933e-004	7.393133e-007
4.602796746901049e-004	4.113099e-007
4.603239007009077e-004	7.966918e-008
4.603841262956602e-004	6.511615e-008
4.604923080660646e-004	-1.330567e-008
4.606750506256684e-004	2.013570e-008
4.627848121053289e-004	1.365635e-008
4.648945735849894e-004	8.654509e-009
4.670043350646499e-004	5.130196e-009
4.691140965443103e-004	3.083406e-009
4.712238580239708e-004	2.514139e-009
4.733336195036313e-004	3.422395e-009
4.754433809832918e-004	5.808174e-009
4.996722207326685e-004	1.138708e-008
5.000000000000000e-004	4.059295e-005
5.000007211148909e-004	-1.042216e-003
5.000021633446726e-004	-3.060605e-003
5.000035469352335e-004	-4.736135e-003
5.000048378961468e-004	-5.994720e-003
5.000072098257714e-004	-7.785577e-003
5.000098684759495e-004	-9.230182e-003
5.000139425947364e-004	-1.064228e-002
5.000187633274308e-004	-1.158251e-002
5.000260570133981e-004	-1.222834e-002
5.000357518799801e-004	-1.253114e-002
5.000518719801882e-004	-1.263357e-002
5.000788159561508e-004	-1.263480e-002
5.001327039080760e-004	-1.258596e-002
5.002404798119263e-004	-1.247676e-002
5.004560316196270e-004	-1.225167e-002
5.008871352350285e-004	-1.180096e-002
5.017493424658313e-004	3.204872e+000
5.027259049658313e-004	6.077444e+001
5.030898188657015e-004	1.601783e+002
5.033302188982892e-004	2.668383e+002
5.035047352974066e-004	3.226469e+002
5.036798411744165e-004	3.140580e+002
5.038282437049761e-004	2.287735e+002
5.039338653931428e-004	1.138187e+002
5.039835437097791e-004	5.019438e+001
5.040112213374683e-004	2.311920e+001
5.040411468445771e-004	5.977297e+000
5.040506785865259e-004	3.270692e+000
5.040607145818889e-004	2.063953e+000
5.040662672723722e-004	1.718195e+000
5.040735377197994e-004	1.461869e+000
5.040810796724614e-004	1.297530e+000
5.040893898574304e-004	1.191603e+000
5.041001982323049e-004	1.113440e+000
5.041105580880041e-004	1.073493e+000
5.041276919882643e-004	1.041059e+000
5.041438606576849e-004	1.025517e+000
5.041735231524667e-004	1.010316e+000
5.042084273761279e-004	9.969491e-001
5.042732766361621e-004	9.756766e-001
5.043830792229808e-004	9.443235e-001
5.046026843966182e-004	8.941257e-001
5.050000000000000e-004	8.218070e-001
5.050397315603382e-004	8.138620e-001
5.051191946810146e-004	8.082683e-001
5.052781209223673e-004	8.077157e-001
5.054273950891453e-004	8.078383e-001
5.057259434227015e-004	8.077085e-001
5.063230400898137e-004	8.077536e-001
5.072996025898137e-004	8.077419e-001
5.082761650898137e-004	8.077428e-001
5.092527275898137e-004	8.077419e-001
5.102292900898137e-004	8.077428e-001
5.112058525898137e-004	8.077420e-001
5.121824150898137e-004	8.077427e-001
5.131589775898137e-004	8.077420e-001
5.141355400898137e-004	8.077427e-001
5.151121025898137e-004	8.077421e-001
5.160886650898137e-004	8.077426e-001
5.170652275898137e-004	8.077421e-001
5.180417900898137e-004	8.077425e-001
5.190183525898137e-004	8.077421e-001
5.199949150898137e-004	8.077425e-001
5.209714775898137e-004	8.077421e-001
5.219480400898137e-004	8.077425e-001
5.229246025898137e-004	8.077421e-001
5.239011650898137e-004	8.077425e-001
5.248777275898137e-004	8.077422e-001
5.258542900898137e-004	8.077425e-001
5.268308525898137e-004	8.077421e-001
5.278074150898137e-004	8.077425e-001
5.287839775898137e-004	8.077422e-001
5.297605400898137e-004	8.077425e-001
5.307371025898137e-004	8.077422e-001
5.317136650898137e-004	8.077424e-001
5.326902275898137e-004	8.077422e-001
5.336667900898137e-004	8.077424e-001
5.346433525898137e-004	8.077422e-001
5.356199150898137e-004	8.077423e-001
5.365964775898137e-004	8.077422e-001
5.375730400898137e-004	8.077424e-001
5.385496025898137e-004	8.077423e-001
5.395261650898137e-004	8.077424e-001
5.405027275898137e-004	8.077422e-001
5.414792900898137e-004	8.077423e-001
5.424558525898137e-004	8.077422e-001
5.434324150898137e-004	8.077424e-001
5.444089775898137e-004	8.077422e-001
5.453855400898137e-004	8.077423e-001
5.463621025898137e-004	8.077423e-001
5.473386650898137e-004	8.077423e-001
5.483152275898137e-004	8.077422e-001
5.492917900898137e-004	8.077424e-001
5.502683525898137e-004	8.077423e-001
5.512449150898137e-004	8.077424e-001
5.522214775898137e-004	8.077422e-001
5.531980400898137e-004	8.077421e-001
5.540234375000001e-004	8.077421e-001
5.550000000000001e-004	8.077142e-001
5.550976562500000e-004	8.148081e-001
5.552929687500000e-004	8.462840e-001
5.556835937500000e-004	9.547739e-001
5.561986205090465e-004	1.195294e+000
5.564465926475669e-004	1.412906e+000
5.565912964869393e-004	1.644082e+000
5.566790371343610e-004	1.878981e+000
5.567341106793119e-004	2.119779e+000
5.567755210975859e-004	2.434015e+000
5.568116074603526e-004	2.955910e+000
5.568582852065227e-004	4.114223e+000
5.569127632250554e-004	6.131494e+000
5.569771791852956e-004	9.036440e+000
5.570155935312054e-004	1.079284e+001
5.570537057637153e-004	1.229855e+001
5.570924416745606e-004	1.371486e+001
5.571699134962510e-004	1.531406e+001
5.572397893884286e-004	1.497173e+001
5.573630153578940e-004	1.156983e+001
5.575445548103547e-004	4.663087e+000
5.577598461174896e-004	1.009498e+000
5.579025610073371e-004	5.464292e-001
5.580828908619145e-004	2.926315e-002
5.582175097295648e-004	-1.030326e-002
5.583763052380700e-004	1.709021e-002
5.585561709707976e-004	8.633730e-003
5.588077741111589e-004	1.251931e-002
5.592419661288563e-004	1.412970e-002
5.592850012303770e-004	1.377507e-002
5.593710714334183e-004	1.233386e-002
5.595432118395010e-004	1.224734e-002
5.596557191878347e-004	1.237541e-002
5.597749853033328e-004	1.249352e-002
5.600000000000001e-004	1.979575e-002
5.600005254618204e-004	1.459104e-002
5.600015763854610e-004	1.049237e-002
5.600036782327422e-004	7.939580e-003
5.600063251661026e-004	5.564283e-003
5.600089768658542e-004	3.873945e-003
5.600119365773514e-004	2.590445e-003
5.600146848004927e-004	1.777082e-003
5.600174876621281e-004	1.219979e-003
5.600202757073489e-004	8.397425e-004
5.600230072719289e-004	5.890131e-004
5.600259206217821e-004	4.043087e-004
5.600285453355128e-004	2.888948e-004
5.600310123146491e-004	2.127993e-004
5.600337420639658e-004	1.549716e-004
5.600361029491355e-004	1.180930e-004
5.600388215302999e-004	8.838129e-005
5.600409548654522e-004	7.078454e-005
5.600435948921404e-004	5.543948e-005
5.600455413308999e-004	4.654869e-005
5.600479873669011e-004	3.885218e-005
5.600498598011790e-004	3.389375e-005
5.600520043858552e-004	2.969571e-005
5.600537473629157e-004	2.656121e-005
5.600556628855592e-004	2.487629e-005
5.600575971254574e-004	2.187783e-005
5.600595937371225e-004	2.077374e-005
5.600619381943724e-004	1.799087e-005
5.600643257297226e-004	1.710701e-005
5.600676933667536e-004	1.450733e-005
5.600707690460803e-004	1.333979e-005
5.600750619243167e-004	1.113146e-005
5.600794959632917e-004	9.970030e-006
5.600857924214465e-004	7.991313e-006
5.600922154992507e-004	6.855507e-006
5.601030318410237e-004	4.874952e-006
5.601132042225588e-004	3.771986e-006
5.601306356902082e-004	2.227442e-006
5.601526196668189e-004	1.327153e-006
5.601920469367722e-004	4.520057e-007
5.602520005149593e-004	1.368210e-007
5.603719076713334e-004	-2.440770e-009
5.606096857103970e-004	1.150743e-008
5.610852417885241e-004	2.829724e-009
5.990234375000001e-004	6.283252e-009
6.000000000000001e-004	2.199387e-005
6.000021484391598e-004	-2.619470e-003
6.000064453174792e-004	-6.472781e-003
6.000150390741180e-004	-1.072409e-002
6.000207114723073e-004	-1.193405e-002
6.000272438136641e-004	-1.235627e-002
6.000363054988549e-004	-1.255442e-002
6.000544288692366e-004	-1.263537e-002
6.000862199401388e-004	-1.262916e-002
6.001498020819431e-004	-1.256905e-002
6.002769663655518e-004	-1.243886e-002
6.005312949327690e-004	-1.217295e-002
6.010399520672036e-004	-1.164122e-002
6.020165145672036e-004	2.590161e+001
6.029930770672036e-004	1.599508e+002
6.033666942426342e-004	2.775656e+002
6.036130453310397e-004	3.216229e+002
6.037706497595017e-004	2.690683e+002
6.038954892348395e-004	1.579084e+002
6.039591794659802e-004	7.766144e+001
6.039943539467178e-004	3.599575e+001
6.040223312355411e-004	1.361990e+001
6.040384125461642e-004	5.705389e+000
6.040458431611368e-004	3.576059e+000
6.040534829560900e-004	2.444110e+000
6.040586185423764e-004	2.004770e+000
6.040654761360595e-004	1.649827e+000
6.040723556181146e-004	1.427503e+000
6.040805549832278e-004	1.269701e+000
6.040898337993229e-004	1.166321e+000
6.041004068217962e-004	1.102931e+000
6.041154123148049e-004	1.057402e+000
6.041295449525319e-004	1.036796e+000
6.041578102279859e-004	1.017390e+000
6.041858808850775e-004	1.005059e+000
6.042420221992607e-004	9.856883e-001
6.043273202341429e-004	9.596318e-001
6.044979163039074e-004	9.148430e-001
6.046588078604711e-004	8.779283e-001
6.046782168868726e-004	8.739744e-001
6.047170349396756e-004	8.667069e-001
6.047946710452815e-004	8.529365e-001
6.048836115271616e-004	8.383488e-001
6.050000000000001e-004	8.194749e-001
6.050116388472839e-004	8.153614e-001
6.050349165418516e-004	8.105002e-001
6.050814719309870e-004	8.078939e-001
6.051420533230147e-004	8.077065e-001
6.052632161070701e-004	8.077492e-001
6.055055416751807e-004	8.077401e-001
6.059901928114022e-004	8.077432e-001
6.069594950838450e-004	8.077422e-001
6.079360575838450e-004	8.077423e-001
6.089126200838450e-004	8.077423e-001
6.098891825838450e-004	8.077424e-001
6.108657450838450e-004	8.077422e-001
6.118423075838450e-004	8.077423e-001
6.128188700838450e-004	8.077422e-001
6.137954325838450e-004	8.077423e-001
6.147719950838450e-004	8.077422e-001
6.157485575838450e-004	8.077423e-001
6.167251200838450e-004	8.077423e-001
6.177016825838450e-004	8.077423e-001
6.186782450838450e-004	8.077423e-001
6.196548075838450e-004	8.077423e-001
6.206313700838450e-004	8.077423e-001
6.216079325838450e-004	8.077423e-001
6.225844950838450e-004	8.077422e-001
6.235610575838450e-004	8.077423e-001
6.245376200838450e-004	8.077423e-001
6.255141825838450e-004	8.077423e-001
6.264907450838451e-004	8.077422e-001
6.274673075838451e-004	8.077423e-001
6.284438700838451e-004	8.077422e-001
6.294204325838451e-004	8.077423e-001
6.303969950838451e-004	8.077422e-001
6.313735575838451e-004	8.077423e-001
6.323501200838451e-004	8.077422e-001
6.333266825838451e-004	8.077424e-001
6.343032450838451e-004	8.077424e-001
6.352798075838451e-004	8.077423e-001
6.362563700838451e-004	8.077422e-001
6.372329325838451e-004	8.077423e-001
6.382094950838451e-004	8.077423e-001
6.391860575838451e-004	8.077424e-001
6.401626200838451e-004	8.077423e-001
6.411391825838451e-004	8.077422e-001
6.421157450838451e-004	8.077422e-001
6.430923075838451e-004	8.077423e-001
6.440688700838451e-004	8.077423e-001
6.450454325838451e-004	8.077423e-001
6.460219950838451e-004	8.077424e-001
6.469985575838451e-004	8.077424e-001
6.479751200838451e-004	8.077423e-001
6.489516825838451e-004	8.077422e-001
6.499282450838451e-004	8.077422e-001
6.509048075838451e-004	8.077422e-001
6.518813700838451e-004	8.077422e-001
6.528579325838451e-004	8.077422e-001
6.538344950838451e-004	8.077424e-001
6.540234375000001e-004	8.077424e-001
6.544013223323101e-004	8.077423e-001
6.550000000000001e-004	8.077387e-001
6.550598677667691e-004	8.090713e-001
6.551796033003071e-004	8.237997e-001
6.554190743673830e-004	8.721924e-001
6.557716510775781e-004	9.739325e-001
6.561273948451058e-004	1.138611e+000
6.563945851018989e-004	1.345269e+000
6.565337864991510e-004	1.524572e+000
6.566228735021615e-004	1.706308e+000
6.566908013384660e-004	1.915507e+000
6.567388215597815e-004	2.142917e+000
6.567782775944580e-004	2.458949e+000
6.568137425870058e-004	2.984912e+000
6.568581726905199e-004	4.117298e+000
6.569173230322644e-004	6.340094e+000
6.569805039810632e-004	9.193446e+000
6.570183789776026e-004	1.093270e+001
6.570595629834055e-004	1.252084e+001
6.570987302562017e-004	1.388298e+001
6.571770648017940e-004	1.535565e+001
6.572488730252252e-004	1.483755e+001
6.573810465841116e-004	1.088890e+001
6.575643258972740e-004	4.163989e+000
6.577834619035346e-004	9.351989e-001
6.579283435601393e-004	4.367641e-001
6.581015866855472e-004	1.993564e-002
6.582414590963486e-004	2.378476e-003
6.583939915767033e-004	1.466242e-002
6.586018412024011e-004	1.047086e-002
6.588396444076503e-004	1.204462e-002
6.591871429285755e-004	1.176998e-002
6.595622967730604e-004	1.236226e-002
6.600000000000001e-004	2.949000e-002
6.600011525049242e-004	1.900447e-002
6.600034575147722e-004	1.100296e-002
6.600072979573818e-004	6.769733e-003
6.600098986586617e-004	4.804480e-003
6.600123679995187e-004	3.573078e-003
6.600151137381123e-004	2.622324e-003
6.600180358810043e-004	1.907662e-003
6.600208253384788e-004	1.438718e-003
6.600237845292196e-004	1.090670e-003
6.600265049453156e-004	8.643636e-004
6.600291807123631e-004	7.030103e-004
6.600320593812293e-004	5.784658e-004
6.600347736560108e-004	4.887586e-004
6.600377499098413e-004	4.162963e-004
6.600404549255769e-004	3.635745e-004
6.600435440633500e-004	3.175111e-004
6.600461872460583e-004	2.841627e-004
6.600494643129919e-004	2.516747e-004
6.600521047181942e-004	2.283390e-004
6.600555979068451e-004	2.039738e-004
6.600585058578656e-004	1.850483e-004
6.600621618672241e-004	1.660104e-004
6.600655898150195e-004	1.489983e-004
6.600694200972271e-004	1.333786e-004
6.600733216691010e-004	1.183552e-004
6.600774315320854e-004	1.052010e-004
6.600817070488456e-004	9.249447e-005
6.600860841958289e-004	8.177176e-005
6.600909823892578e-004	7.071018e-005
6.600954968300266e-004	6.226778e-005
6.601009654907161e-004	5.284862e-005
6.601061249362043e-004	4.570826e-005
6.601122916929426e-004	3.797397e-005
6.601184417844494e-004	3.198434e-005
6.601257407879428e-004	2.569501e-005
6.601331936660474e-004	2.090682e-005
6.601422455451858e-004	1.594543e-005
6.601514337717124e-004	1.239429e-005
6.601630265202574e-004	8.744744e-006
6.601754246919046e-004	6.280057e-006
6.601917140084681e-004	3.839093e-006
6.602106908142496e-004	2.398550e-006
6.602389103336877e-004	1.029479e-006
6.602743236772224e-004	4.968971e-007
6.603399348549909e-004	6.419584e-008
6.604323240522775e-004	3.772776e-008
6.606171024468508e-004	-9.369279e-009
6.994000168714195e-004	3.552771e-010
7.000000000000001e-004	-4.239689e-005
7.000013199641661e-004	-1.813676e-003
7.000039598924980e-004	-4.741886e-003
7.000092397491619e-004	-8.721799e-003
7.000134084010667e-004	-1.054113e-002
7.000177889885219e-004	-1.148695e-002
7.000237824302933e-004	-1.210604e-002
7.000331518039009e-004	-1.247977e-002
7.000473330941348e-004	-1.262319e-002
7.000716606665862e-004	-1.263900e-002
7.001203158114890e-004	-1.259788e-002
7.002176261012945e-004	-1.250036e-002
7.004122466809055e-004	-1.229748e-002
7.008014878401275e-004	-1.189049e-002
7.015799701585715e-004	-1.107666e-002
7.025565326585715e-004	3.053509e+001
7.029593867521253e-004	1.091766e+002
7.032162226293808e-004	2.147928e+002
7.034043694645038e-004	2.961289e+002
7.035784628845860e-004	3.286927e+002
7.037587195551880e-004	2.798179e+002
7.038749233828015e-004	1.856843e+002
7.039457285083719e-004	9.930432e+001
7.039851726080512e-004	4.836143e+001
7.040118414049948e-004	2.250270e+001
7.040375786390430e-004	7.059945e+000
7.040473915434296e-004	3.826710e+000
7.040575290988453e-004	2.282224e+000
7.040626512173884e-004	1.881577e+000
7.040696493687274e-004	1.570450e+000
7.040769264051973e-004	1.369021e+000
7.040852290416106e-004	1.233220e+000
7.040948299027271e-004	1.143321e+000
7.041057133001777e-004	1.088841e+000
7.041213602121893e-004	1.049519e+000
7.041360002194983e-004	1.031637e+000
7.041652802341163e-004	1.013965e+000
7.041947647271099e-004	1.001786e+000
7.042537337130971e-004	9.818484e-001
7.043439122101028e-004	9.548708e-001
7.045242692041142e-004	9.081386e-001
7.046392860119772e-004	8.825426e-001
7.047699663842740e-004	8.582463e-001
7.050000000000000e-004	8.216211e-001
7.050230033615726e-004	8.146547e-001
7.050690100847178e-004	8.089336e-001
7.051610235310082e-004	8.076645e-001
7.052621953108950e-004	8.078141e-001
7.054645388706684e-004	8.077212e-001
7.058692259902154e-004	8.077505e-001
7.066786002293093e-004	8.077409e-001
7.076551627293093e-004	8.077425e-001
7.086317252293093e-004	8.077422e-001
7.096082877293093e-004	8.077425e-001
7.105848502293093e-004	8.077422e-001
7.115614127293093e-004	8.077425e-001
7.125379752293093e-004	8.077422e-001
7.135145377293093e-004	8.077424e-001
7.144911002293093e-004	8.077422e-001
7.154676627293093e-004	8.077424e-001
7.164442252293093e-004	8.077422e-001
7.174207877293093e-004	8.077424e-001
7.183973502293093e-004	8.077422e-001
7.193739127293093e-004	8.077424e-001
7.203504752293093e-004	8.077422e-001
7.213270377293093e-004	8.077423e-001
7.223036002293093e-004	8.077422e-001
7.232801627293093e-004	8.077423e-001
7.242567252293093e-004	8.077422e-001
7.252332877293093e-004	8.077424e-001
7.262098502293093e-004	8.077422e-001
7.271864127293093e-004	8.077424e-001
7.281629752293093e-004	8.077422e-001
7.291395377293093e-004	8.077423e-001
7.301161002293093e-004	8.077422e-001
7.310926627293093e-004	8.077424e-001
7.320692252293093e-004	8.077422e-001
7.330457877293093e-004	8.077423e-001
7.340223502293093e-004	8.077422e-001
7.349989127293093e-004	8.077424e-001
7.359754752293093e-004	8.077423e-001
7.369520377293093e-004	8.077424e-001
7.379286002293093e-004	8.077422e-001
7.389051627293093e-004	8.077423e-001
7.398817252293093e-004	8.077422e-001
7.408582877293093e-004	8.077424e-001
7.418348502293093e-004	8.077424e-001
7.428114127293093e-004	8.077424e-001
7.437879752293093e-004	8.077423e-001
7.447645377293093e-004	8.077424e-001
7.457411002293093e-004	8.077422e-001
7.467176627293093e-004	8.077423e-001
7.476942252293093e-004	8.077423e-001
7.486707877293093e-004	8.077423e-001
7.496473502293093e-004	8.077422e-001
7.506239127293093e-004	8.077423e-001
7.516004752293093e-004	8.077422e-001
7.525770377293093e-004	8.077423e-001
7.535536002293093e-004	8.077427e-001
7.540234375000000e-004	8.077384e-001
7.540603254586186e-004	8.077396e-001
7.541341013758557e-004	8.077425e-001
7.542816532103299e-004	8.077422e-001
7.545767568792783e-004	8.077423e-001
7.550000000000000e-004	8.077441e-001
7.550423243120723e-004	8.067564e-001
7.551269729362166e-004	8.148705e-001
7.552962701845052e-004	8.449922e-001
7.555754185751200e-004	9.163957e-001
7.560839941882264e-004	1.129895e+000
7.564208431444258e-004	1.389254e+000
7.565792319158806e-004	1.623486e+000
7.566780953649851e-004	1.882433e+000
7.567389106665301e-004	2.154014e+000
7.567812474960062e-004	2.500624e+000
7.568182382634961e-004	3.077304e+000
7.568631959280273e-004	4.288120e+000
