time	powerLoad	powerMOS	V(measure)	I(load)	Id(MOS)	I(PVModule)
7.495368465911707e-004	1.333156e-005	2.625045e-001	3.651241e-002	3.651241e-004	7.189459e+000	7.189832e+000
7.497036010475683e-004	1.282753e-005	2.526062e-001	3.581554e-002	3.581554e-004	7.052978e+000	7.053344e+000
7.499134293299561e-004	1.179557e-005	2.323351e-001	3.434468e-002	3.434468e-004	6.764806e+000	6.765160e+000
7.501584505712465e-004	1.028692e-005	2.026876e-001	3.207323e-002	3.207323e-004	6.319525e+000	6.319856e+000
7.504539662597300e-004	8.442122e-006	1.664133e-001	2.905533e-002	2.905533e-004	5.727463e+000	5.727760e+000
7.508127362600280e-004	6.600478e-006	1.301783e-001	2.569140e-002	2.569139e-004	5.066999e+000	5.067264e+000
7.510514218185536e-004	5.773353e-006	1.138958e-001	2.402780e-002	2.402780e-004	4.740165e+000	4.740417e+000
7.512318072401084e-004	5.449794e-006	1.075242e-001	2.334479e-002	2.334480e-004	4.605917e+000	4.606162e+000
7.513966571791738e-004	5.399804e-006	1.065397e-001	2.323748e-002	2.323748e-004	4.584821e+000	4.585061e+000
7.515678950577406e-004	5.591155e-006	1.103081e-001	2.364562e-002	2.364562e-004	4.665052e+000	4.665297e+000
7.517636710222109e-004	6.100597e-006	1.203389e-001	2.469939e-002	2.469939e-004	4.872142e+000	4.872399e+000
7.520075094402486e-004	7.109089e-006	1.401890e-001	2.666287e-002	2.666287e-004	5.257834e+000	5.258110e+000
7.526233111789982e-004	1.066336e-005	2.100856e-001	3.265480e-002	3.265480e-004	6.433529e+000	6.433814e+000
7.529253821428918e-004	1.229719e-005	2.421892e-001	3.506735e-002	3.506735e-004	6.906402e+000	6.906742e+000
7.531185365577373e-004	1.300041e-005	2.560016e-001	3.605608e-002	3.605607e-004	7.100096e+000	7.100465e+000
7.532840413929312e-004	1.323819e-005	2.606712e-001	3.638433e-002	3.638433e-004	7.164382e+000	7.164753e+000
7.534479061255360e-004	1.312926e-005	2.585322e-001	3.623433e-002	3.623433e-004	7.135006e+000	7.135375e+000
7.536149056427295e-004	1.267815e-005	2.496725e-001	3.560638e-002	3.560639e-004	7.012015e+000	7.012379e+000
7.538188964847196e-004	1.175411e-005	2.315208e-001	3.428426e-002	3.428426e-004	6.752976e+000	6.753328e+000
7.540623794139684e-004	1.034601e-005	2.038495e-001	3.216521e-002	3.216521e-004	6.337575e+000	6.337906e+000
7.543515011011791e-004	8.600115e-006	1.695219e-001	2.932595e-002	2.932595e-004	5.780610e+000	5.780908e+000
7.546475579297205e-004	7.100874e-006	1.400269e-001	2.664747e-002	2.664746e-004	5.254791e+000	5.255067e+000
7.550000000000000e-004	5.778443e-006	1.139965e-001	2.403839e-002	2.403839e-004	4.742267e+000	4.742541e+000
7.550768602284839e-004	5.827006e-006	1.131740e-001	2.413919e-002	2.413919e-004	4.688393e+000	4.688699e+000
7.551793405331290e-004	5.978593e-006	1.136595e-001	2.445116e-002	2.445116e-004	4.648428e+000	4.648674e+000
7.553398871933090e-004	6.408165e-006	1.176798e-001	2.531435e-002	2.531435e-004	4.648740e+000	4.648997e+000
7.555055119877572e-004	7.159367e-006	1.266476e-001	2.675699e-002	2.675699e-004	4.733254e+000	4.733532e+000
7.557182254908969e-004	8.699561e-006	1.462850e-001	2.949502e-002	2.949502e-004	4.959650e+000	4.959968e+000
7.559580776600115e-004	1.135538e-005	1.796571e-001	3.369775e-002	3.369774e-004	5.331429e+000	5.331799e+000
7.562502395926788e-004	1.614013e-005	2.357763e-001	4.017477e-002	4.017478e-004	5.868766e+000	5.869194e+000
7.565876299579453e-004	2.383971e-005	3.162190e-001	4.882592e-002	4.882592e-004	6.476456e+000	6.476952e+000
7.568591444166241e-004	3.163030e-005	3.864771e-001	5.624082e-002	5.624082e-004	6.871825e+000	6.872388e+000
7.570460851464924e-004	3.761125e-005	4.320173e-001	6.132801e-002	6.132802e-004	7.044372e+000	7.044986e+000
7.572108231596588e-004	4.303277e-005	4.659364e-001	6.559937e-002	6.559937e-004	7.102757e+000	7.103415e+000
7.573748205266559e-004	4.838103e-005	4.919707e-001	6.955647e-002	6.955647e-004	7.072967e+000	7.073665e+000
7.575418945432652e-004	5.364387e-005	5.093346e-001	7.324198e-002	7.324198e-004	6.954135e+000	6.954871e+000
7.577459482689667e-004	5.983230e-005	5.186909e-001	7.735134e-002	7.735134e-004	6.705648e+000	6.706426e+000
7.579893923723906e-004	6.745653e-005	5.181476e-001	8.213193e-002	8.213192e-004	6.308723e+000	6.309551e+000
7.582786209010359e-004	7.956527e-005	5.157491e-001	8.919936e-002	8.919936e-004	5.781981e+000	5.783054e+000
7.586315542849728e-004	1.062762e-004	5.340385e-001	1.030903e-001	1.030904e-003	5.180296e+000	5.182371e+000
7.588729361707973e-004	1.461405e-004	5.881176e-001	1.208886e-001	1.208886e-003	4.864956e+000	4.868533e+000
7.590560230935577e-004	2.177015e-004	6.975335e-001	1.475471e-001	1.475471e-003	4.727530e+000	4.731465e+000
7.592225407127081e-004	4.765741e-004	1.025208e+000	2.183058e-001	2.183058e-003	4.696200e+000	4.699375e+000
7.593961697550409e-004	8.756350e+000	1.273121e+002	2.959113e+001	2.959113e-001	4.302374e+000	4.598287e+000
7.594853491170666e-004	5.149455e+001	2.514872e+002	7.175970e+001	7.175971e-001	3.504575e+000	4.222172e+000
7.595738933170634e-004	1.079035e+002	2.501766e+002	1.038766e+002	1.038766e+000	2.408402e+000	3.447168e+000
7.596355743999459e-004	1.111383e+002	1.861304e+002	1.054221e+002	1.054221e+000	1.765572e+000	2.819793e+000
7.597101683024494e-004	9.746135e+001	1.128576e+002	9.872252e+001	9.872251e-001	1.143180e+000	2.130403e+000
7.598033901764055e-004	7.685454e+001	4.766482e+001	8.766672e+001	8.766672e-001	5.437049e-001	1.420366e+000
7.598666885845305e-004	6.353830e+001	1.873372e+001	7.971091e+001	7.971091e-001	2.350207e-001	1.032125e+000
7.598734031837499e-004	6.219968e+001	1.656414e+001	7.886678e+001	7.886677e-001	2.100268e-001	9.986914e-001
7.598868323821888e-004	5.957345e+001	1.309944e+001	7.718384e+001	7.718384e-001	1.697174e-001	9.415550e-001
7.599136907790664e-004	5.438547e+001	7.600827e+000	7.374651e+001	7.374650e-001	1.030670e-001	8.405291e-001
7.599462832062448e-004	4.790553e+001	3.401659e+000	6.921382e+001	6.921382e-001	4.914711e-002	7.412820e-001
7.600000000000000e-004	3.725645e+001	3.726255e-009	6.103806e+001	6.103806e-001	6.104806e-011	6.103764e-001
7.600161150381266e-004	3.433684e+001	3.434270e-009	5.859765e+001	5.859765e-001	5.860765e-011	5.859763e-001
7.600376017556287e-004	3.137618e+001	3.138178e-009	5.601445e+001	5.601444e-001	5.602445e-011	5.601444e-001
7.600805751906330e-004	2.746255e+001	2.746779e-009	5.240472e+001	5.240473e-001	5.241472e-011	5.240470e-001
7.601501748996972e-004	2.397521e+001	2.398010e-009	4.896449e+001	4.896449e-001	4.897448e-011	4.896448e-001
7.602239969665870e-004	2.228619e+001	2.229091e-009	4.720825e+001	4.720825e-001	4.721825e-011	4.720824e-001
7.603154971419830e-004	2.150987e+001	2.151450e-009	4.637873e+001	4.637873e-001	4.638873e-011	4.637873e-001
7.604254844853238e-004	2.121193e+001	2.121654e-009	4.605641e+001	4.605641e-001	4.606641e-011	4.605641e-001
7.620764018463141e-004	2.115611e+001	2.116071e-009	4.599578e+001	4.599577e-001	4.600577e-011	4.599577e-001
7.637273192073045e-004	2.111320e+001	2.111779e-009	4.594910e+001	4.594910e-001	4.595910e-011	4.594910e-001
7.653782365682948e-004	2.108314e+001	2.108773e-009	4.591638e+001	4.591638e-001	4.592638e-011	4.591638e-001
7.670291539292851e-004	2.106592e+001	2.107051e-009	4.589762e+001	4.589762e-001	4.590762e-011	4.589762e-001
7.686800712902754e-004	2.106152e+001	2.106611e-009	4.589283e+001	4.589283e-001	4.590283e-011	4.589283e-001
7.703309886512658e-004	2.106993e+001	2.107452e-009	4.590199e+001	4.590199e-001	4.591199e-011	4.590199e-001
7.719819060122561e-004	2.109116e+001	2.109575e-009	4.592511e+001	4.592511e-001	4.593511e-011	4.592511e-001
8.000000000000000e-004	2.109116e+001	2.109575e-009	4.592511e+001	4.592511e-001	4.592948e-011	4.592511e-001
8.000171905248690e-004	2.051844e+001	3.498562e-001	4.529729e+001	4.529729e-001	7.723558e-003	4.606964e-001
8.000515715746067e-004	1.806050e+001	1.985435e+000	4.249765e+001	4.249764e-001	4.671871e-002	4.716952e-001
8.001048229778689e-004	1.255859e+001	5.812601e+000	3.543811e+001	3.543811e-001	1.640212e-001	5.184022e-001
8.001635446567239e-004	6.309837e+000	9.565975e+000	2.511939e+001	2.511939e-001	3.808204e-001	6.320139e-001
8.002451019263726e-004	1.364350e+000	9.214858e+000	1.168054e+001	1.168054e-001	7.889069e-001	9.057166e-001
8.003525773373221e-004	5.109097e-002	3.091528e+000	2.260331e+000	2.260331e-002	1.367732e+000	1.390349e+000
8.004569555464408e-004	1.894490e-004	2.635100e-001	1.376405e-001	1.376405e-003	1.914480e+000	1.915922e+000
8.005661744549319e-004	1.820549e-004	3.335794e-001	1.349277e-001	1.349277e-003	2.472282e+000	2.473757e+000
8.007589546284714e-004	1.751154e-004	4.546107e-001	1.323312e-001	1.323312e-003	3.435401e+000	3.436814e+000
8.011445149755503e-004	1.639590e-004	6.771977e-001	1.280465e-001	1.280465e-003	5.288687e+000	5.289930e+000
8.014104350209412e-004	1.548931e-004	8.045699e-001	1.244561e-001	1.244561e-003	6.464690e+000	6.465898e+000
8.016699197402624e-004	1.417660e-004	8.817367e-001	1.190655e-001	1.190655e-003	7.405474e+000	7.406654e+000
8.019882644515954e-004	1.197104e-004	8.985772e-001	1.094122e-001	1.094122e-003	8.212767e+000	8.213899e+000
8.021771363039224e-004	1.038135e-004	8.604014e-001	1.018889e-001	1.018889e-003	8.444505e+000	8.445594e+000
8.023411460614705e-004	8.846730e-005	7.924639e-001	9.405706e-002	9.405705e-004	8.425353e+000	8.426348e+000
8.025117643877667e-004	7.235587e-005	6.980271e-001	8.506226e-002	8.506225e-004	8.206073e+000	8.206945e+000
8.027075437910349e-004	5.510128e-005	5.744065e-001	7.423024e-002	7.423023e-004	7.738173e+000	7.738926e+000
8.029523686393139e-004	3.698988e-005	4.211079e-001	6.081931e-002	6.081931e-004	6.923918e+000	6.924540e+000
8.032326496552895e-004	2.202831e-005	2.746256e-001	4.693433e-002	4.693433e-004	5.851274e+000	5.851861e+000
8.035802099225783e-004	1.105787e-005	1.530044e-001	3.325337e-002	3.325337e-004	4.601171e+000	4.601927e+000
8.039222965029337e-004	5.762784e-006	8.839792e-002	2.400580e-002	2.400580e-004	3.682357e+000	3.683140e+000
8.041242932255602e-004	4.398925e-006	7.143851e-002	2.097362e-002	2.097361e-004	3.406113e+000	3.406619e+000
8.042905992190964e-004	4.041818e-006	6.841520e-002	2.010427e-002	2.010427e-004	3.403018e+000	3.403306e+000
8.044614468972019e-004	4.175949e-006	7.359400e-002	2.043514e-002	2.043514e-004	3.601346e+000	3.601591e+000
8.046645033474198e-004	4.781660e-006	8.808033e-002	2.186701e-002	2.186701e-004	4.028001e+000	4.028241e+000
8.047540594813936e-004	5.200920e-006	9.758926e-002	2.280552e-002	2.280553e-004	4.279194e+000	4.279428e+000
8.049090884667398e-004	6.176368e-006	1.196096e-001	2.485230e-002	2.485230e-004	4.812820e+000	4.813068e+000
8.049327919197114e-004	6.329849e-006	1.233358e-001	2.515919e-002	2.515919e-004	4.902215e+000	4.902467e+000
8.049564953726829e-004	6.501919e-006	1.273056e-001	2.549886e-002	2.549886e-004	4.992601e+000	4.992856e+000
8.049801988256545e-004	6.693245e-006	1.315291e-001	2.587131e-002	2.587131e-004	5.083976e+000	5.084235e+000
8.050039022786259e-004	6.904560e-006	1.360163e-001	2.627653e-002	2.627653e-004	5.176341e+000	5.176604e+000
8.050276057315975e-004	7.136661e-006	1.407774e-001	2.671453e-002	2.671453e-004	5.269696e+000	5.269963e+000
8.050513091845690e-004	7.390409e-006	1.458231e-001	2.718531e-002	2.718531e-004	5.364041e+000	5.364312e+000
8.050750126375406e-004	7.666730e-006	1.511639e-001	2.768886e-002	2.768886e-004	5.459375e+000	5.459651e+000
8.051524450375825e-004	8.565998e-006	1.688525e-001	2.926773e-002	2.926773e-004	5.769238e+000	5.769527e+000
8.053073098376663e-004	1.041692e-005	2.052385e-001	3.227526e-002	3.227525e-004	6.359003e+000	6.359324e+000
8.056170394378338e-004	1.401408e-005	2.758939e-001	3.743538e-002	3.743538e-004	7.369870e+000	7.370245e+000
8.058982881417666e-004	1.663646e-005	3.273633e-001	4.078781e-002	4.078781e-004	8.026007e+000	8.026429e+000
8.060902254351239e-004	1.754831e-005	3.452510e-001	4.189070e-002	4.189070e-004	8.241710e+000	8.242160e+000
8.062555475853706e-004	1.749373e-005	3.441805e-001	4.182551e-002	4.182551e-004	8.228963e+000	8.229413e+000
8.064260094389394e-004	1.665783e-005	3.277838e-001	4.081400e-002	4.081400e-004	8.031160e+000	8.031594e+000
8.066201883113245e-004	1.493674e-005	2.940105e-001	3.864808e-002	3.864809e-004	7.607375e+000	7.607793e+000
8.068641799817992e-004	1.214321e-005	2.391552e-001	3.484711e-002	3.484711e-004	6.862986e+000	6.863369e+000
8.071428314317586e-004	8.902679e-006	1.754614e-001	2.983736e-002	2.983736e-004	5.880594e+000	5.880916e+000
8.074885448864036e-004	5.759577e-006	1.136144e-001	2.399912e-002	2.399912e-004	4.734106e+000	4.734383e+000
8.078466324580977e-004	3.800277e-006	7.502104e-002	1.949430e-002	1.949430e-004	3.848358e+000	3.848636e+000
8.080496389260975e-004	3.316701e-006	6.548936e-002	1.821181e-002	1.821181e-004	3.595983e+000	3.596232e+000
8.082160049556665e-004	3.323125e-006	6.561604e-002	1.822944e-002	1.822944e-004	3.599455e+000	3.599672e+000
8.083867231332079e-004	3.684241e-006	7.273508e-002	1.919438e-002	1.919438e-004	3.789395e+000	3.789612e+000
8.085927328784733e-004	4.589753e-006	9.057918e-002	2.142371e-002	2.142371e-004	4.227988e+000	4.228221e+000
8.088398531587496e-004	6.335991e-006	1.249664e-001	2.517139e-002	2.517139e-004	4.964622e+000	4.964836e+000
8.091237689166212e-004	9.075082e-006	1.788522e-001	3.012488e-002	3.012488e-004	5.937028e+000	5.937234e+000
8.094713028913139e-004	1.284716e-005	2.529791e-001	3.584294e-002	3.584294e-004	7.057989e+000	7.058303e+000
8.097813781443059e-004	1.576834e-005	3.103309e-001	3.970936e-002	3.970937e-004	7.815055e+000	7.815466e+000
8.099785341900287e-004	1.684441e-005	3.314450e-001	4.104194e-002	4.104194e-004	8.075763e+000	8.076202e+000
8.101443815329286e-004	1.696401e-005	3.337911e-001	4.118739e-002	4.118739e-004	8.104207e+000	8.104649e+000
8.103178422767558e-004	1.635182e-005	3.217815e-001	4.043739e-002	4.043739e-004	7.957525e+000	7.957952e+000
8.104944219584902e-004	1.504822e-005	2.962000e-001	3.879204e-002	3.879204e-004	7.635588e+000	7.636001e+000
8.107352152372265e-004	1.259059e-005	2.479452e-001	3.548322e-002	3.548322e-004	6.987675e+000	6.988060e+000
8.113310690963634e-004	6.558320e-006	1.293401e-001	2.560922e-002	2.560922e-004	5.050531e+000	5.050807e+000
8.116681667575546e-004	4.431707e-006	8.746487e-002	2.105162e-002	2.105162e-004	4.154781e+000	4.155034e+000
8.118816176532443e-004	3.711122e-006	7.326541e-002	1.926427e-002	1.926427e-004	3.803175e+000	3.803411e+000
8.120508584485821e-004	3.544695e-006	6.998472e-002	1.882736e-002	1.882736e-004	3.717182e+000	3.717401e+000
8.122306894778393e-004	3.724026e-006	7.351987e-002	1.929774e-002	1.929774e-004	3.809767e+000	3.809983e+000
8.124005091455171e-004	4.244260e-006	8.377264e-002	2.060160e-002	2.060160e-004	4.066317e+000	4.066533e+000
8.126428143779549e-004	5.563652e-006	1.097621e-001	2.358739e-002	2.358739e-004	4.653423e+000	4.653647e+000
8.128952094601850e-004	7.576980e-006	1.493889e-001	2.752632e-002	2.752632e-004	5.427129e+000	5.427385e+000
8.132193350792790e-004	1.073125e-005	2.114086e-001	3.275859e-002	3.275859e-004	6.453532e+000	6.453841e+000
8.136290150650050e-004	1.465381e-005	2.884552e-001	3.828029e-002	3.828029e-004	7.535344e+000	7.535739e+000
8.138543839085914e-004	1.613912e-005	3.176088e-001	4.017352e-002	4.017352e-004	7.905923e+000	7.906360e+000
8.140250876090507e-004	1.649109e-005	3.245145e-001	4.060922e-002	4.060922e-004	7.991152e+000	7.991590e+000
8.141890991548262e-004	1.616475e-005	3.181119e-001	4.020541e-002	4.020541e-004	7.912167e+000	7.912588e+000
8.143549154641781e-004	1.521951e-005	2.995629e-001	3.901219e-002	3.901219e-004	7.678702e+000	7.679111e+000
8.145773148774096e-004	1.327687e-005	2.614252e-001	3.643744e-002	3.643744e-004	7.174629e+000	7.175019e+000
8.148260926334706e-004	1.071036e-005	2.110036e-001	3.272669e-002	3.272669e-004	6.447447e+000	6.447798e+000
8.151358560157915e-004	7.721312e-006	1.522265e-001	2.778725e-002	2.778725e-004	5.478286e+000	5.478580e+000
8.155099169524490e-004	5.102702e-006	1.006827e-001	2.258916e-002	2.258916e-004	4.457123e+000	4.457382e+000
8.157710377034555e-004	4.054918e-006	8.004175e-002	2.013683e-002	2.013683e-004	3.974894e+000	3.975142e+000
8.159501849048318e-004	3.782565e-006	7.467405e-002	1.944882e-002	1.944882e-004	3.839516e+000	3.839746e+000
8.161148356753688e-004	3.864630e-006	7.629163e-002	1.965866e-002	1.965866e-004	3.880815e+000	3.881032e+000
8.162816160903673e-004	4.270183e-006	8.428406e-002	2.066442e-002	2.066442e-004	4.078704e+000	4.078928e+000
8.165048767496071e-004	5.293561e-006	1.044441e-001	2.300774e-002	2.300774e-004	4.539519e+000	4.539763e+000
8.167538284686945e-004	7.028368e-006	1.385954e-001	2.651107e-002	2.651107e-004	5.227829e+000	5.228099e+000
8.170589265509487e-004	9.769767e-006	1.925127e-001	3.125663e-002	3.125663e-004	6.159099e+000	6.159410e+000
8.174249640753385e-004	1.325409e-005	2.609749e-001	3.640617e-002	3.640617e-004	7.168425e+000	7.168799e+000
8.176869995013327e-004	1.525021e-005	3.001659e-001	3.905152e-002	3.905152e-004	7.686407e+000	7.686824e+000
8.178692165267077e-004	1.596029e-005	3.141007e-001	3.995033e-002	3.995033e-004	7.862281e+000	7.862708e+000
8.180331772530649e-004	1.595546e-005	3.140059e-001	3.994428e-002	3.994428e-004	7.861098e+000	7.861517e+000
8.182022742670870e-004	1.534102e-005	3.019488e-001	3.916762e-002	3.916762e-004	7.709143e+000	7.709552e+000
8.183903393863489e-004	1.404636e-005	2.765353e-001	3.747847e-002	3.747847e-004	7.378512e+000	7.378908e+000
8.186314336903247e-004	1.183151e-005	2.330359e-001	3.439697e-002	3.439696e-004	6.774899e+000	6.775266e+000
8.189037658577948e-004	9.186007e-006	1.810375e-001	3.030843e-002	3.030843e-004	5.973173e+000	5.973493e+000
8.192428797124973e-004	6.447906e-006	1.271692e-001	2.539273e-002	2.539273e-004	5.008097e+000	5.008372e+000
8.195890800775498e-004	4.616068e-006	9.109862e-002	2.148504e-002	2.148504e-004	4.240096e+000	4.240355e+000
8.197924465387992e-004	4.077817e-006	8.049358e-002	2.019360e-002	2.019361e-004	3.986093e+000	3.986334e+000
8.199591085873228e-004	4.004967e-006	7.905787e-002	2.001241e-002	2.001241e-004	3.950441e+000	3.950665e+000
8.201332098760586e-004	4.256441e-006	8.401373e-002	2.063114e-002	2.063114e-004	4.072180e+000	4.072404e+000
8.203229226919194e-004	4.906344e-006	9.681793e-002	2.215027e-002	2.215027e-004	4.370960e+000	4.371190e+000
8.205676235083551e-004	6.288533e-006	1.240352e-001	2.507695e-002	2.507695e-004	4.946182e+000	4.946424e+000
8.211756264610064e-004	1.142962e-005	2.251364e-001	3.380772e-002	3.380772e-004	6.659318e+000	6.659657e+000
8.215297861983463e-004	1.433011e-005	2.821048e-001	3.785513e-002	3.785513e-004	7.452223e+000	7.452613e+000
8.217337773323575e-004	1.539431e-005	3.029949e-001	3.923558e-002	3.923558e-004	7.722453e+000	7.722868e+000
8.219000846423017e-004	1.560780e-005	3.071846e-001	3.950671e-002	3.950671e-004	7.775504e+000	7.775921e+000
8.220795816775528e-004	1.521173e-005	2.994119e-001	3.900221e-002	3.900221e-004	7.676792e+000	7.677199e+000
8.222442197345396e-004	1.431201e-005	2.817515e-001	3.783122e-002	3.783122e-004	7.447593e+000	7.447989e+000
8.224812432845973e-004	1.240321e-005	2.442682e-001	3.521820e-002	3.521820e-004	6.935851e+000	6.936224e+000
8.230564157688914e-004	7.394016e-006	1.457887e-001	2.719194e-002	2.719194e-004	5.361466e+000	5.361755e+000
8.234550112087342e-004	5.068978e-006	1.000202e-001	2.251439e-002	2.251439e-004	4.442501e+000	4.442765e+000
8.236829384822234e-004	4.348637e-006	8.583069e-002	2.085339e-002	2.085339e-004	4.115911e+000	4.116158e+000
8.238538719982187e-004	4.201650e-006	8.293427e-002	2.049793e-002	2.049793e-004	4.045983e+000	4.046215e+000
8.240364701002389e-004	4.387864e-006	8.660374e-002	2.094723e-002	2.094723e-004	4.134377e+000	4.134604e+000
8.242103529924737e-004	4.896461e-006	9.662369e-002	2.212795e-002	2.212795e-004	4.366590e+000	4.366827e+000
8.244557832772496e-004	6.130150e-006	1.209180e-001	2.475914e-002	2.475914e-004	4.883773e+000	4.884028e+000
8.250461124885603e-004	1.071207e-005	2.110358e-001	3.272931e-002	3.272930e-004	6.447915e+000	6.448242e+000
8.254746550333790e-004	1.401444e-005	2.759073e-001	3.743586e-002	3.743586e-004	7.370133e+000	7.370522e+000
8.256919098752515e-004	1.506848e-005	2.966009e-001	3.881815e-002	3.881814e-004	7.640779e+000	7.641195e+000
8.258604195322508e-004	1.521794e-005	2.995341e-001	3.901017e-002	3.901017e-004	7.678359e+000	7.678773e+000
8.260387137045681e-004	1.478048e-005	2.909484e-001	3.844539e-002	3.844539e-004	7.567834e+000	7.568234e+000
8.262064066597570e-004	1.386235e-005	2.729241e-001	3.723217e-002	3.723217e-004	7.330329e+000	7.330718e+000
8.264479260989098e-004	1.197778e-005	2.359115e-001	3.460893e-002	3.460893e-004	6.816493e+000	6.816859e+000
8.270349499044123e-004	7.171807e-006	1.414177e-001	2.678023e-002	2.678023e-004	5.280675e+000	5.280957e+000
8.273971183309340e-004	5.192518e-006	1.024545e-001	2.278710e-002	2.278710e-004	4.496162e+000	4.496420e+000
8.276124850859686e-004	4.541683e-006	8.963470e-002	2.131122e-002	2.131122e-004	4.205986e+000	4.206229e+000
8.277819449253778e-004	4.392067e-006	8.668677e-002	2.095726e-002	2.095726e-004	4.136360e+000	4.136590e+000
8.279623973224814e-004	4.554905e-006	8.989529e-002	2.134222e-002	2.134222e-004	4.212087e+000	4.212316e+000
8.281342935121583e-004	5.024024e-006	9.913684e-002	2.241434e-002	2.241434e-004	4.422921e+000	4.423160e+000
8.283776750562733e-004	6.174291e-006	1.217875e-001	2.484812e-002	2.484812e-004	4.901278e+000	4.901537e+000
8.289635305386107e-004	1.048615e-005	2.065968e-001	3.238232e-002	3.238232e-004	6.379926e+000	6.380250e+000
8.293750774318935e-004	1.356343e-005	2.670530e-001	3.682857e-002	3.682857e-004	7.251247e+000	7.251627e+000
8.295936324851951e-004	1.465314e-005	2.884491e-001	3.827942e-002	3.827942e-004	7.535356e+000	7.535762e+000
8.297622504631221e-004	1.489874e-005	2.932697e-001	3.859888e-002	3.859888e-004	7.597881e+000	7.598287e+000
8.299261820558374e-004	1.463007e-005	2.879963e-001	3.824927e-002	3.824927e-004	7.529458e+000	7.529853e+000
8.300917316049226e-004	1.388554e-005	2.733800e-001	3.726330e-002	3.726330e-004	7.336442e+000	7.336828e+000
8.303145578447312e-004	1.235387e-005	2.433004e-001	3.514807e-002	3.514807e-004	6.922153e+000	6.922522e+000
8.305632080338864e-004	1.031831e-005	2.033016e-001	3.212212e-002	3.212212e-004	6.329022e+000	6.329359e+000
8.308737079500921e-004	7.896374e-006	1.556746e-001	2.810049e-002	2.810049e-004	5.539927e+000	5.540219e+000
8.312493931567721e-004	5.684834e-006	1.121498e-001	2.384289e-002	2.384289e-004	4.703701e+000	4.703960e+000
8.314850029437745e-004	4.845379e-006	9.561809e-002	2.201222e-002	2.201222e-004	4.343863e+000	4.344108e+000
8.316608534828450e-004	4.585357e-006	9.049548e-002	2.141345e-002	2.141345e-004	4.226105e+000	4.226338e+000
8.318257723380795e-004	4.628941e-006	9.135420e-002	2.151497e-002	2.151497e-004	4.246075e+000	4.246303e+000
8.319933009408744e-004	4.957556e-006	9.782793e-002	2.226557e-002	2.226557e-004	4.393686e+000	4.393922e+000
8.322115662682382e-004	5.783820e-006	1.141004e-001	2.404957e-002	2.404957e-004	4.744383e+000	4.744632e+000
8.324593556564856e-004	7.198443e-006	1.419450e-001	2.682992e-002	2.682991e-004	5.290551e+000	5.290815e+000
8.327612068241330e-004	9.397333e-006	1.851949e-001	3.065507e-002	3.065507e-004	6.041247e+000	6.041549e+000
8.331172917697291e-004	1.214326e-005	2.391614e-001	3.484719e-002	3.484718e-004	6.863150e+000	6.863504e+000
8.333780892240253e-004	1.379910e-005	2.716831e-001	3.714715e-002	3.714714e-004	7.313702e+000	7.314089e+000
8.335608581129172e-004	1.445878e-005	2.846343e-001	3.802470e-002	3.802470e-004	7.485511e+000	7.485908e+000
8.337244212082220e-004	1.455709e-005	2.865641e-001	3.815375e-002	3.815375e-004	7.510770e+000	7.511165e+000
8.338957924589002e-004	1.418217e-005	2.792043e-001	3.765922e-002	3.765922e-004	7.413970e+000	7.414358e+000
8.340651799522366e-004	1.336421e-005	2.631440e-001	3.655709e-002	3.655709e-004	7.198167e+000	7.198545e+000
8.343025541625091e-004	1.172227e-005	2.308930e-001	3.423780e-002	3.423780e-004	6.743804e+000	6.744163e+000
8.348860151641610e-004	7.402620e-006	1.459609e-001	2.720776e-002	2.720776e-004	5.364678e+000	5.364964e+000
8.352685094394574e-004	5.478640e-006	1.080902e-001	2.340649e-002	2.340650e-004	4.617959e+000	4.618221e+000
8.354850209880818e-004	4.878386e-006	9.626860e-002	2.208707e-002	2.208707e-004	4.358595e+000	4.358843e+000
8.356542046831820e-004	4.752320e-006	9.378512e-002	2.179982e-002	2.179982e-004	4.302106e+000	4.302341e+000
8.358342678467474e-004	4.922663e-006	9.714090e-002	2.218708e-002	2.218708e-004	4.378265e+000	4.378500e+000
8.360109927330194e-004	5.393385e-006	1.064123e-001	2.322366e-002	2.322366e-004	4.582065e+000	4.582310e+000
8.362556831705211e-004	6.495411e-006	1.281097e-001	2.548610e-002	2.548610e-004	5.026651e+000	5.026917e+000
8.368493232653785e-004	1.048747e-005	2.066246e-001	3.238436e-002	3.238436e-004	6.380381e+000	6.380705e+000
8.372804259354606e-004	1.327560e-005	2.614026e-001	3.643570e-002	3.643570e-004	7.174352e+000	7.174727e+000
8.374968157075271e-004	1.413791e-005	2.783356e-001	3.760041e-002	3.760041e-004	7.402462e+000	7.402859e+000
8.376648971057675e-004	1.424789e-005	2.804949e-001	3.774638e-002	3.774638e-004	7.431039e+000	7.431434e+000
8.378422696957883e-004	1.387093e-005	2.730942e-001	3.724369e-002	3.724369e-004	7.332629e+000	7.333013e+000
8.380104849488041e-004	1.309002e-005	2.577602e-001	3.618013e-002	3.618014e-004	7.124356e+000	7.124730e+000
8.382516959736894e-004	1.149662e-005	2.264600e-001	3.390666e-002	3.390666e-004	6.678924e+000	6.679277e+000
8.388395207227337e-004	7.375083e-006	1.454198e-001	2.715710e-002	2.715710e-004	5.354759e+000	5.355042e+000
